SOURCE,TARGET,SOURCE_NAME,SOURCE_TYPE,TARGET_NAME,TARGET_TYPE,SIZE_DISORDER,DISORDER_TYPE
59,748,Pancreatic cancer,D,Juvenile polyposis/hereditary hemorrhagic telangiectasia syndrome,D,22.891994,Cancer
59,47,Pancreatic cancer,D,Leukemia,D,22.891994,Cancer
59,252,Pancreatic cancer,D,Li Fraumeni syndrome,D,22.891994,Cancer
59,1067,Pancreatic cancer,D,Li-Fraumeni syndrome,D,22.891994,Cancer
59,314,Pancreatic cancer,D,Lung cancer,D,22.891994,Cancer
59,200,Pancreatic cancer,D,Melanoma,D,22.891994,Cancer
59,1068,Pancreatic cancer,D,Multiple malignancy syndrome,D,22.891994,Cancer
59,1069,Pancreatic cancer,D,Nasopharyngeal carcinoma,D,22.891994,Cancer
59,253,Pancreatic cancer,D,Orolaryngeal cancer,D,22.891994,Cancer
59,1070,Pancreatic cancer,D,Osteosarcoma,D,22.891994,Cancer
59,1025,Pancreatic cancer,D,Peutz-Jeghers syndrome,D,22.891994,Cancer
59,192,Pancreatic cancer,D,Polyposis,D,22.891994,Cancer
59,139,Pancreatic cancer,D,Prostate cancer,D,22.891994,Cancer
59,701,Pancreatic cancer,D,Stomach cancer,D,22.891994,Cancer
59,634,Pancreatic cancer,D,Thyroid carcinoma,D,22.891994,Cancer
59,203,Pancreatic cancer,D,Wilms tumor,D,22.891994,Cancer
117,199,Gastric cancer,D,Adenocarcinoma,D,24.889282,Cancer
117,112,Gastric cancer,D,"Adenoma, periampullary",D,24.889282,Cancer
117,113,Gastric cancer,D,Adenomas,D,24.889282,Cancer
117,480,Gastric cancer,D,Apert syndrome,D,24.889282,Cancer
117,119,Gastric cancer,D,Autoimmune disease,D,24.889282,Cancer
117,481,Gastric cancer,D,Beare-Stevenson cutis gyrata syndrome,D,24.889282,Cancer
117,137,Gastric cancer,D,Breast cancer,D,24.889282,Cancer
117,114,Gastric cancer,D,Colon cancer,D,24.889282,Cancer
117,482,Gastric cancer,D,Craniofacial-skeletal-dermatologic dysplasia,D,24.889282,Cancer
117,483,Gastric cancer,D,Craniosynostosis,D,24.889282,Cancer
117,476,Gastric cancer,D,Crouzon syndrome,D,24.889282,Cancer
117,115,Gastric cancer,D,"Desmoid disease, hereditary",D,24.889282,Cancer
117,248,Gastric cancer,D,Endometrial carcinoma,D,24.889282,Cancer
117,116,Gastric cancer,D,Gardner syndrome,D,24.889282,Cancer
117,384,Gastric cancer,D,Glioblastoma,D,24.889282,Cancer
117,470,Gastric cancer,D,Jackson-Weiss syndrome,D,24.889282,Cancer
117,249,Gastric cancer,D,Listeria monocytogenes,D,24.889282,Cancer
117,670,Gastric cancer,D,Macrocytic anemia,D,24.889282,Cancer
117,671,Gastric cancer,D,Myelodysplastic syndrome,D,24.889282,Cancer
117,237,Gastric cancer,D,Myelogenous leukemia,D,24.889282,Cancer
117,225,Gastric cancer,D,Non-Hodgkin lymphoma,D,24.889282,Cancer
117,201,Gastric cancer,D,Nonsmall cell lung cancer,D,24.889282,Cancer
117,197,Gastric cancer,D,Ovarian cancer,D,24.889282,Cancer
117,472,Gastric cancer,D,Pfeiffer syndrome,D,24.889282,Cancer
117,139,Gastric cancer,D,Prostate cancer,D,24.889282,Cancer
117,484,Gastric cancer,D,Saethre-Chotzen syndrome,D,24.889282,Cancer
117,118,Gastric cancer,D,Turcot syndrome,D,24.889282,Cancer
155,154,Lymphoma,D,Ataxia-telangiectasia,D,24.889282,Cancer
155,137,Lymphoma,D,Breast cancer,D,24.889282,Cancer
155,784,Lymphoma,D,Cafe-au-lait spots,D,24.889282,Cancer
155,114,Lymphoma,D,Colon cancer,D,24.889282,Cancer
155,692,Lymphoma,D,Germ cell tumor,D,24.889282,Cancer
155,384,Lymphoma,D,Glioblastoma,D,24.889282,Cancer
155,794,Lymphoma,D,Lynch cancer family syndrome II,D,24.889282,Cancer
155,1152,Lymphoma,D,Mesothelioma,D,24.889282,Cancer
155,785,Lymphoma,D,Muir-Torre syndrome,D,24.889282,Cancer
155,795,Lymphoma,D,Neurofibromatosis,D,24.889282,Cancer
155,197,Lymphoma,D,Ovarian cancer,D,24.889282,Cancer
155,139,Lymphoma,D,Prostate cancer,D,24.889282,Cancer
155,1153,Lymphoma,D,Sezary syndrome,D,24.889282,Cancer
155,156,Lymphoma,D,T-cell lymphoblastic leukemia,D,24.889282,Cancer
634,1065,Thyroid carcinoma,D,Adrenal cortical carcinoma,D,26.959711,Cancer
634,923,Thyroid carcinoma,D,Adrenocortical carcinoma,D,26.959711,Cancer
634,941,Thyroid carcinoma,D,Bannayan-Riley-Ruvalcaba syndrome,D,26.959711,Cancer
634,474,Thyroid carcinoma,D,Bladder cancer,D,26.959711,Cancer
634,137,Thyroid carcinoma,D,Breast cancer,D,26.959711,Cancer
634,815,Thyroid carcinoma,D,Carney complex,D,26.959711,Cancer
634,114,Thyroid carcinoma,D,Colon cancer,D,26.959711,Cancer
634,633,Thyroid carcinoma,D,Costello syndrome,D,26.959711,Cancer
634,191,Thyroid carcinoma,D,Cowden disease,D,26.959711,Cancer
634,248,Thyroid carcinoma,D,Endometrial carcinoma,D,26.959711,Cancer
634,224,Thyroid carcinoma,D,Hepatic adenoma,D,26.959711,Cancer
634,1066,Thyroid carcinoma,D,Histiocytoma,D,26.959711,Cancer
634,1078,Thyroid carcinoma,D,Hyperthroidism,D,26.959711,Cancer
634,332,Thyroid carcinoma,D,Hypothyroidism,D,26.959711,Cancer
634,942,Thyroid carcinoma,D,Lhermitte-Duclos syndrome,D,26.959711,Cancer
634,1067,Thyroid carcinoma,D,Li-Fraumeni syndrome,D,26.959711,Cancer
634,790,Thyroid carcinoma,D,Meningioma,D,26.959711,Cancer
634,1068,Thyroid carcinoma,D,Multiple malignancy syndrome,D,26.959711,Cancer
634,924,Thyroid carcinoma,D,"Myxoma, intracardiac",D,26.959711,Cancer
634,1069,Thyroid carcinoma,D,Nasopharyngeal carcinoma,D,26.959711,Cancer
634,943,Thyroid carcinoma,D,Oligodendroglioma,D,26.959711,Cancer
634,1070,Thyroid carcinoma,D,Osteosarcoma,D,26.959711,Cancer
634,59,Thyroid carcinoma,D,Pancreatic cancer,D,26.959711,Cancer
634,925,Thyroid carcinoma,D,"Pigmented adrenocortical disease, primary isolated",D,26.959711,Cancer
634,139,Thyroid carcinoma,D,Prostate cancer,D,26.959711,Cancer
634,944,Thyroid carcinoma,D,VATER association with hydrocephalus,D,26.959711,Cancer
139,136,Prostate cancer,D,Androgen insensitivity,D,29.095102,Cancer
139,941,Prostate cancer,D,Bannayan-Riley-Ruvalcaba syndrome,D,29.095102,Cancer
139,137,Prostate cancer,D,Breast cancer,D,29.095102,Cancer
139,191,Prostate cancer,D,Cowden disease,D,29.095102,Cancer
139,248,Prostate cancer,D,Endometrial carcinoma,D,29.095102,Cancer
139,202,Prostate cancer,D,Fanconi anemia,D,29.095102,Cancer
139,117,Prostate cancer,D,Gastric cancer,D,29.095102,Cancer
139,942,Prostate cancer,D,Lhermitte-Duclos syndrome,D,29.095102,Cancer
139,1067,Prostate cancer,D,Li-Fraumeni syndrome,D,29.095102,Cancer
139,155,Prostate cancer,D,Lymphoma,D,29.095102,Cancer
139,790,Prostate cancer,D,Meningioma,D,29.095102,Cancer
139,810,Prostate cancer,D,Neurofibrosarcoma,D,29.095102,Cancer
139,943,Prostate cancer,D,Oligodendroglioma,D,29.095102,Cancer
139,1070,Prostate cancer,D,Osteosarcoma,D,29.095102,Cancer
139,59,Prostate cancer,D,Pancreatic cancer,D,29.095102,Cancer
139,138,Prostate cancer,D,Perineal hypospadias,D,29.095102,Cancer
139,140,Prostate cancer,D,Spinal muscular atrophy,D,29.095102,Cancer
139,634,Prostate cancer,D,Thyroid carcinoma,D,29.095102,Cancer
139,944,Prostate cancer,D,VATER association with hydrocephalus,D,29.095102,Cancer
139,203,Prostate cancer,D,Wilms tumor,D,29.095102,Cancer
137,1065,Breast cancer,D,Adrenal cortical carcinoma,D,45.35532,Cancer
137,136,Breast cancer,D,Androgen insensitivity,D,45.35532,Cancer
137,154,Breast cancer,D,Ataxia-telangiectasia,D,45.35532,Cancer
137,474,Breast cancer,D,Bladder cancer,D,45.35532,Cancer
137,114,Breast cancer,D,Colon cancer,D,45.35532,Cancer
137,248,Breast cancer,D,Endometrial carcinoma,D,45.35532,Cancer
137,202,Breast cancer,D,Fanconi anemia,D,45.35532,Cancer
137,117,Breast cancer,D,Gastric cancer,D,45.35532,Cancer
137,224,Breast cancer,D,Hepatic adenoma,D,45.35532,Cancer
137,1066,Breast cancer,D,Histiocytoma,D,45.35532,Cancer
137,47,Breast cancer,D,Leukemia,D,45.35532,Cancer
137,1067,Breast cancer,D,Li-Fraumeni syndrome,D,45.35532,Cancer
137,249,Breast cancer,D,Listeria monocytogenes,D,45.35532,Cancer
137,314,Breast cancer,D,Lung cancer,D,45.35532,Cancer
137,155,Breast cancer,D,Lymphoma,D,45.35532,Cancer
137,200,Breast cancer,D,Melanoma,D,45.35532,Cancer
137,1068,Breast cancer,D,Multiple malignancy syndrome,D,45.35532,Cancer
137,1069,Breast cancer,D,Nasopharyngeal carcinoma,D,45.35532,Cancer
137,1070,Breast cancer,D,Osteosarcoma,D,45.35532,Cancer
137,197,Breast cancer,D,Ovarian cancer,D,45.35532,Cancer
137,59,Breast cancer,D,Pancreatic cancer,D,45.35532,Cancer
137,198,Breast cancer,D,Papillary serous carcinoma of the peritoneum,D,45.35532,Cancer
137,138,Breast cancer,D,Perineal hypospadias,D,45.35532,Cancer
137,139,Breast cancer,D,Prostate cancer,D,45.35532,Cancer
137,497,Breast cancer,D,Rhabdomyosarcoma,D,45.35532,Cancer
137,140,Breast cancer,D,Spinal muscular atrophy,D,45.35532,Cancer
137,701,Breast cancer,D,Stomach cancer,D,45.35532,Cancer
137,156,Breast cancer,D,T-cell lymphoblastic leukemia,D,45.35532,Cancer
137,634,Breast cancer,D,Thyroid carcinoma,D,45.35532,Cancer
137,203,Breast cancer,D,Wilms tumor,D,45.35532,Cancer
114,473,Colon cancer,D,Achondroplasia,D,83.15607,Cancer
114,199,Colon cancer,D,Adenocarcinoma,D,83.15607,Cancer
114,112,Colon cancer,D,"Adenoma, periampullary",D,83.15607,Cancer
114,113,Colon cancer,D,Adenomas,D,83.15607,Cancer
114,1065,Colon cancer,D,Adrenal cortical carcinoma,D,83.15607,Cancer
114,1306,Colon cancer,D,Birt-Hogg-Dube syndrome,D,83.15607,Cancer
114,474,Colon cancer,D,Bladder cancer,D,83.15607,Cancer
114,137,Colon cancer,D,Breast cancer,D,83.15607,Cancer
114,784,Colon cancer,D,Cafe-au-lait spots,D,83.15607,Cancer
114,485,Colon cancer,D,Cancer susceptibility,D,83.15607,Cancer
114,475,Colon cancer,D,Cervical carcinoma,D,83.15607,Cancer
114,476,Colon cancer,D,Crouzon syndrome,D,83.15607,Cancer
114,115,Colon cancer,D,"Desmoid disease, hereditary",D,83.15607,Cancer
114,248,Colon cancer,D,Endometrial carcinoma,D,83.15607,Cancer
114,968,Colon cancer,D,Esophageal cancer,D,83.15607,Cancer
114,116,Colon cancer,D,Gardner syndrome,D,83.15607,Cancer
114,117,Colon cancer,D,Gastric cancer,D,83.15607,Cancer
114,692,Colon cancer,D,Germ cell tumor,D,83.15607,Cancer
114,384,Colon cancer,D,Glioblastoma,D,83.15607,Cancer
114,224,Colon cancer,D,Hepatic adenoma,D,83.15607,Cancer
114,1066,Colon cancer,D,Histiocytoma,D,83.15607,Cancer
114,477,Colon cancer,D,Hypochondroplasia,D,83.15607,Cancer
114,47,Colon cancer,D,Leukemia,D,83.15607,Cancer
114,1067,Colon cancer,D,Li-Fraumeni syndrome,D,83.15607,Cancer
114,1050,Colon cancer,D,Loeys-Dietz syndrome,D,83.15607,Cancer
114,155,Colon cancer,D,Lymphoma,D,83.15607,Cancer
114,794,Colon cancer,D,Lynch cancer family syndrome II,D,83.15607,Cancer
114,200,Colon cancer,D,Melanoma,D,83.15607,Cancer
114,1152,Colon cancer,D,Mesothelioma,D,83.15607,Cancer
114,478,Colon cancer,D,Muenke syndrome,D,83.15607,Cancer
114,785,Colon cancer,D,Muir-Torre syndrome,D,83.15607,Cancer
114,1068,Colon cancer,D,Multiple malignancy syndrome,D,83.15607,Cancer
114,1069,Colon cancer,D,Nasopharyngeal carcinoma,D,83.15607,Cancer
114,912,Colon cancer,D,Neuroectodermal tumors,D,83.15607,Cancer
114,795,Colon cancer,D,Neurofibromatosis,D,83.15607,Cancer
114,201,Colon cancer,D,Nonsmall cell lung cancer,D,83.15607,Cancer
114,1132,Colon cancer,D,Oligodontia-colorectal cancer syndrome,D,83.15607,Cancer
114,1070,Colon cancer,D,Osteosarcoma,D,83.15607,Cancer
114,197,Colon cancer,D,Ovarian cancer,D,83.15607,Cancer
114,59,Colon cancer,D,Pancreatic cancer,D,83.15607,Cancer
114,334,Colon cancer,D,Pilomatricoma,D,83.15607,Cancer
114,1307,Colon cancer,D,"Pneumothorax, primary spontaneous",D,83.15607,Cancer
114,775,Colon cancer,D,Renal cell carcinoma,D,83.15607,Cancer
114,323,Colon cancer,D,Rubenstein-Taybi syndrome,D,83.15607,Cancer
114,1153,Colon cancer,D,Sezary syndrome,D,83.15607,Cancer
114,156,Colon cancer,D,T-cell lymphoblastic leukemia,D,83.15607,Cancer
114,479,Colon cancer,D,"Thanatophoric dysplasia, types I and II",D,83.15607,Cancer
114,634,Colon cancer,D,Thyroid carcinoma,D,83.15607,Cancer
114,118,Colon cancer,D,Turcot syndrome,D,83.15607,Cancer
114,181,Colon cancer,D,von Hippel-Lindau syndrome,D,83.15607,Cancer
47,380,Leukemia,D,Benzene toxicity,D,90.56481,Cancer
47,474,Leukemia,D,Bladder cancer,D,90.56481,Cancer
47,137,Leukemia,D,Breast cancer,D,90.56481,Cancer
47,114,Leukemia,D,Colon cancer,D,90.56481,Cancer
47,535,Leukemia,D,Dyserythropoietic anemia,D,90.56481,Cancer
47,691,Leukemia,D,Gastrointestinal stromal tumor,D,90.56481,Cancer
47,692,Leukemia,D,Germ cell tumor,D,90.56481,Cancer
47,550,Leukemia,D,Growth hormone,D,90.56481,Cancer
47,947,Leukemia,D,Leopard syndrome,D,90.56481,Cancer
47,742,Leukemia,D,Lipoma,D,90.56481,Cancer
47,314,Leukemia,D,Lung cancer,D,90.56481,Cancer
47,536,Leukemia,D,Macrothrombocytopenia,D,90.56481,Cancer
47,693,Leukemia,D,Mast cell leukemia,D,90.56481,Cancer
47,694,Leukemia,D,Mastocytosis with associated hematologic disorder,D,90.56481,Cancer
47,834,Leukemia,D,Neurobromatosis-Noonan syndrome,D,90.56481,Cancer
47,795,Leukemia,D,Neurofibromatosis,D,90.56481,Cancer
47,833,Leukemia,D,Neurofibromatosis,D,90.56481,Cancer
47,826,Leukemia,D,Nijmegen breakage syndrome,D,90.56481,Cancer
47,948,Leukemia,D,Noonan syndrome,D,90.56481,Cancer
47,59,Leukemia,D,Pancreatic cancer,D,90.56481,Cancer
47,695,Leukemia,D,Piebaldism,D,90.56481,Cancer
47,235,Leukemia,D,Platelet defect/deficiency,D,90.56481,Cancer
47,236,Leukemia,D,Rheumatoid arthritis,D,90.56481,Cancer
47,701,Leukemia,D,Stomach cancer,D,90.56481,Cancer
47,835,Leukemia,D,Watson syndrome,D,90.56481,Cancer
47,181,Leukemia,D,von Hippel-Lindau syndrome,D,90.56481,Cancer
686,110,Acquired long QT syndrome,D,Long QT syndrome,D,11.619047,Cardiovascular
453,454,Aortic aneurysm,D,Ectopia,D,11.619047,Cardiovascular
453,455,Aortic aneurysm,D,MASS syndrome,D,11.619047,Cardiovascular
453,287,Aortic aneurysm,D,Marfan syndrome,D,11.619047,Cardiovascular
453,456,Aortic aneurysm,D,Shprintzen-Goldberg syndrome,D,11.619047,Cardiovascular
453,457,Aortic aneurysm,D,Weill-Marchesani syndrome,D,11.619047,Cardiovascular
98,68,Atherosclerosis,D,Asthma,D,11.619047,Cardiovascular
977,978,Brugada syndrome,D,Heart block,D,11.619047,Cardiovascular
977,110,Brugada syndrome,D,Long QT syndrome,D,11.619047,Cardiovascular
977,979,Brugada syndrome,D,Sick sinus syndrome,D,11.619047,Cardiovascular
977,980,Brugada syndrome,D,"Ventricular brillation, idiopathic",D,11.619047,Cardiovascular
954,938,Capillary malformations,D,Basal cell carcinoma,D,11.619047,Cardiovascular
954,955,Capillary malformations,D,Parkes Weber syndrome,D,11.619047,Cardiovascular
841,30,Coronary spasms,D,Alzheimer disease,D,11.619047,Cardiovascular
841,65,Coronary spasms,D,Hypertension,D,11.619047,Cardiovascular
841,842,Coronary spasms,D,Placental abruption,D,11.619047,Cardiovascular
978,977,Heart block,D,Brugada syndrome,D,11.619047,Cardiovascular
978,110,Heart block,D,Long QT syndrome,D,11.619047,Cardiovascular
978,979,Heart block,D,Sick sinus syndrome,D,11.619047,Cardiovascular
978,980,Heart block,D,"Ventricular brillation, idiopathic",D,11.619047,Cardiovascular
960,80,Hyperproreninemia,D,Renal tubular dysgenesis,D,11.619047,Cardiovascular
552,328,Hypoplastic left heart syndrome,D,Atrioventricular block,D,11.619047,Cardiovascular
552,553,Hypoplastic left heart syndrome,D,Oculodentodigital dysplasia,D,11.619047,Cardiovascular
552,554,Hypoplastic left heart syndrome,D,Syndactyly,D,11.619047,Cardiovascular
924,923,"Myxoma, intracardiac",D,Adrenocortical carcinoma,D,11.619047,Cardiovascular
924,815,"Myxoma, intracardiac",D,Carney complex,D,11.619047,Cardiovascular
924,925,"Myxoma, intracardiac",D,"Pigmented adrenocortical disease, primary isolated",D,11.619047,Cardiovascular
924,634,"Myxoma, intracardiac",D,Thyroid carcinoma,D,11.619047,Cardiovascular
1034,1033,Noncompaction of left ventricular myocardium,D,Barth syndrome,D,11.619047,Cardiovascular
1034,54,Noncompaction of left ventricular myocardium,D,Cardiomyopathy,D,11.619047,Cardiovascular
979,977,Sick sinus syndrome,D,Brugada syndrome,D,11.619047,Cardiovascular
979,978,Sick sinus syndrome,D,Heart block,D,11.619047,Cardiovascular
979,110,Sick sinus syndrome,D,Long QT syndrome,D,11.619047,Cardiovascular
979,980,Sick sinus syndrome,D,"Ventricular brillation, idiopathic",D,11.619047,Cardiovascular
424,165,Supravalvar aortic stenosis,D,Cutis laxa,D,11.619047,Cardiovascular
424,425,Supravalvar aortic stenosis,D,Williams-Beuren syndrome,D,11.619047,Cardiovascular
980,977,"Ventricular brillation, idiopathic",D,Brugada syndrome,D,11.619047,Cardiovascular
980,978,"Ventricular brillation, idiopathic",D,Heart block,D,11.619047,Cardiovascular
980,110,"Ventricular brillation, idiopathic",D,Long QT syndrome,D,11.619047,Cardiovascular
980,979,"Ventricular brillation, idiopathic",D,Sick sinus syndrome,D,11.619047,Cardiovascular
1242,54,Wolff-Parkinson-White syndrome,D,Cardiomyopathy,D,11.619047,Cardiovascular
100,99,Stroke,D,Myocardial infarction,D,12.187026,Cardiovascular
402,403,Arrhythmogenic right ventricular dysplasia,D,Dilated cardiomyopathy with woolly hair and keratoderma,D,13.181497,Cardiovascular
402,302,Arrhythmogenic right ventricular dysplasia,D,Epidermolysis bullosa,D,13.181497,Cardiovascular
402,401,Arrhythmogenic right ventricular dysplasia,D,Keratosis palmoplantaria striata,D,13.181497,Cardiovascular
402,404,Arrhythmogenic right ventricular dysplasia,D,Skin fragility-woolly hair syndrome,D,13.181497,Cardiovascular
402,226,Arrhythmogenic right ventricular dysplasia,D,Ventricular tachycardia,D,13.181497,Cardiovascular
328,327,Atrioventricular block,D,Atrial fibrillation,D,13.181497,Cardiovascular
328,552,Atrioventricular block,D,Hypoplastic left heart syndrome,D,13.181497,Cardiovascular
328,553,Atrioventricular block,D,Oculodentodigital dysplasia,D,13.181497,Cardiovascular
328,554,Atrioventricular block,D,Syndactyly,D,13.181497,Cardiovascular
328,78,Atrioventricular block,D,Tetralogy of Fallot,D,13.181497,Cardiovascular
79,177,Preeclampsia,D,Hypercholanemia,D,13.181497,Cardiovascular
79,65,Preeclampsia,D,Hypertension,D,13.181497,Cardiovascular
79,80,Preeclampsia,D,Renal tubular dysgenesis,D,13.181497,Cardiovascular
78,77,Tetralogy of Fallot,D,Alagille syndrome,D,13.181497,Cardiovascular
78,327,Tetralogy of Fallot,D,Atrial fibrillation,D,13.181497,Cardiovascular
78,328,Tetralogy of Fallot,D,Atrioventricular block,D,13.181497,Cardiovascular
78,55,Tetralogy of Fallot,D,Deafness,D,13.181497,Cardiovascular
226,402,Ventricular tachycardia,D,Arrhythmogenic right ventricular dysplasia,D,13.181497,Cardiovascular
226,574,Ventricular tachycardia,D,Pituitary ACTH-secreting adenoma,D,13.181497,Cardiovascular
327,328,Atrial fibrillation,D,Atrioventricular block,D,15.860395,Cardiovascular
327,54,Atrial fibrillation,D,Cardiomyopathy,D,15.860395,Cardiovascular
327,685,Atrial fibrillation,D,Jervell and Lange-Nielsen syndrome,D,15.860395,Cardiovascular
327,110,Atrial fibrillation,D,Long QT syndrome,D,15.860395,Cardiovascular
327,78,Atrial fibrillation,D,Tetralogy of Fallot,D,15.860395,Cardiovascular
37,36,Coronary artery disease,D,Cerebral amyloid angiopathy,D,17.445396,Cardiovascular
37,38,Coronary artery disease,D,HDL cholesterol level QTL,D,17.445396,Cardiovascular
37,39,Coronary artery disease,D,Tangier disease,D,17.445396,Cardiovascular
110,686,Long QT syndrome,D,Acquired long QT syndrome,D,19.15717,Cardiovascular
110,327,Long QT syndrome,D,Atrial fibrillation,D,19.15717,Cardiovascular
110,977,Long QT syndrome,D,Brugada syndrome,D,19.15717,Cardiovascular
110,978,Long QT syndrome,D,Heart block,D,19.15717,Cardiovascular
110,685,Long QT syndrome,D,Jervell and Lange-Nielsen syndrome,D,19.15717,Cardiovascular
110,979,Long QT syndrome,D,Sick sinus syndrome,D,19.15717,Cardiovascular
110,980,Long QT syndrome,D,"Ventricular brillation, idiopathic",D,19.15717,Cardiovascular
99,30,Myocardial infarction,D,Alzheimer disease,D,24.889282,Cardiovascular
99,365,Myocardial infarction,D,Angiotensin I-converting enzyme,D,24.889282,Cardiovascular
99,87,Myocardial infarction,D,Diabetes mellitus,D,24.889282,Cardiovascular
99,448,Myocardial infarction,D,Factor x deficiency,D,24.889282,Cardiovascular
99,128,Myocardial infarction,D,Hyperlipoproteinemia,D,24.889282,Cardiovascular
99,80,Myocardial infarction,D,Renal tubular dysgenesis,D,24.889282,Cardiovascular
99,366,Myocardial infarction,D,"SARS, progression of",D,24.889282,Cardiovascular
99,129,Myocardial infarction,D,Sea-blue histiocyte disease,D,24.889282,Cardiovascular
99,100,Myocardial infarction,D,Stroke,D,24.889282,Cardiovascular
99,239,Myocardial infarction,D,Thrombophilia,D,24.889282,Cardiovascular
65,30,Hypertension,D,Alzheimer disease,D,29.095102,Cardiovascular
65,637,Hypertension,D,"Apparent mineralocorticoid excess, hypertension due to",D,29.095102,Cardiovascular
65,841,Hypertension,D,Coronary spasms,D,29.095102,Cardiovascular
65,87,Hypertension,D,Diabetes mellitus,D,29.095102,Cardiovascular
65,411,Hypertension,D,Hirschsprung disease,D,29.095102,Cardiovascular
65,842,Hypertension,D,Placental abruption,D,29.095102,Cardiovascular
65,79,Hypertension,D,Preeclampsia,D,29.095102,Cardiovascular
65,786,Hypertension,D,Pseudohypoaldosteronism,D,29.095102,Cardiovascular
65,80,Hypertension,D,Renal tubular dysgenesis,D,29.095102,Cardiovascular
54,327,Cardiomyopathy,D,Atrial fibrillation,D,60.344677,Cardiovascular
54,1033,Cardiomyopathy,D,Barth syndrome,D,60.344677,Cardiovascular
54,385,Cardiomyopathy,D,Becker muscular dystrophy,D,60.344677,Cardiovascular
54,814,Cardiomyopathy,D,Central core disease,D,60.344677,Cardiovascular
54,231,Cardiomyopathy,D,Creatine phosphokinase,D,60.344677,Cardiovascular
54,55,Cardiomyopathy,D,Deafness,D,60.344677,Cardiovascular
54,386,Cardiomyopathy,D,Duchenne muscular dystrophy,D,60.344677,Cardiovascular
54,426,Cardiomyopathy,D,Emery-Dreifuss muscular dystrophy,D,60.344677,Cardiovascular
54,185,Cardiomyopathy,D,Leigh syndrome,D,60.344677,Cardiovascular
