FID,the_geom,NAME,SOURCE,DATE_,Syn_name,POINT_X,POINT_Y,FID_1,STATE,Fmr_County,New_COUNTY,New_PAYAM,New_BOMA,VILLAGE,LAT,LON,Classifica,OBJECTID_1,OBJECTID_2,OBJECTID,HIC_PCODE,NAME2,NAME3,TYPE,NAME1,PCODE,LATITUDE,LONGITUDE,LOCALITY_C,SETTLEMENT,SETTLMENT_,LOCALITY,Long,SetType,AdminUnit,Id,Pop,Cluster,FID_1_1,EASTING,NORTHING,TILE,LCCODE,LOC_COUNT,X,Y,Con_Name,Con_ID,Con_Type,Time,TRMA_PCODE,X__DD_,Y__DD_,HIERARCHY
southernsudan_settlements_imwg_merged_agr.1709,POINT (31.926544500000034 4.702650900000037),,,,,0,0,1485,Central Equatoria,Juba,Juba,Lirya,Ngangala,Ngangala,4.7026509,31.9265445,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1710,POINT (31.58108670000007 4.717442666000068),,,,,0,0,9620,Central Equatoria,Juba,Juba,,,Lologo,4.71744267,31.5810867,Administrative Centres,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1711,POINT (30.947567500000048 4.718026400000042),,,,,0,0,1303,Central Equatoria,Juba,Juba,Dolo,Tulyang,Lirje,4.7180264,30.9475675,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1712,POINT (31.61000000000007 4.720000000000027),,,,,0,0,12332,Central Equatoria,Juba,,,,Kolye,4.72,31.61,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1713,POINT (31.610898100000043 4.726996900000074),,,,,0,0,1531,Central Equatoria,Juba,Juba,Rejaf,Logo East,Kolye,4.7269969,31.6108981,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1714,POINT (31.000000000000057 4.733333300000027),,,,,0,0,12201,Central Equatoria,Juba,,,,Rija,4.7333333,31,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1715,POINT (31.31666670000004 4.733333300000027),,,,,0,0,12186,Central Equatoria,Juba,,,,Lokotak,4.7333333,31.3166667,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1716,POINT (30.93564500000008 4.739499000000023),,,,,0,0,1302,Central Equatoria,Juba,Juba,Dolo,Tulyang,Marta,4.739499,30.935645,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1717,POINT (31.59143510000007 4.745126900000059),,,,,0,0,1538,Central Equatoria,Juba,Juba,Rejaf,Logo West,Koliye,4.7451269,31.5914351,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1718,POINT (31.31666670000004 4.750000000000057),,,,,0,0,12187,Central Equatoria,Juba,,,,Lokuta,4.75,31.3166667,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1719,POINT (31.58000000000004 4.750000000000057),,,,,0,0,12333,Central Equatoria,Juba,,,,Rejaf,4.75,31.58,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1720,POINT (31.610805200000073 4.750972500000046),,,,,0,0,1529,Central Equatoria,Juba,Juba,Rejaf,Tokiman,Doru B,4.7509725,31.6108052,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1721,POINT (31.611553400000048 4.750974000000042),,,,,0,0,1530,Central Equatoria,Juba,Juba,Rejaf,Tokiman,Doru A,4.750974,31.6115534,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.2605,POINT (25.22818885773512 11.171630655834349),,,,,0,0,0,,,,,,,0,0,,3744,4537,9821,SD04585,,,5,Tigla,NC35010420,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1722,POINT (30.931411000000026 4.751176000000044),,,,,0,0,1282,Central Equatoria,Juba,Juba,Dolo,Dolo,Losi,4.751176,30.931411,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1723,POINT (32.07333330000006 4.755277800000044),,,,,0,0,12351,Central Equatoria,Juba,,,,Buripiong,4.7552778,32.0733333,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1724,POINT (31.59540620000007 4.756213900000034),,,,,0,0,1528,Central Equatoria,Juba,Juba,Rejaf,Tokiman,Goromoyok,4.7562139,31.5954062,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1725,POINT (30.760000000000048 4.760000000000048),,,,,0,0,12233,Central Equatoria,Juba,,,,Tobaipapwa,4.76,30.76,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1726,POINT (31.449467200000072 4.760874700000045),,,,,0,0,1472,Central Equatoria,Juba,Juba,Northern Bari,Luri,Kopuri South,4.7608747,31.4494672,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1727,POINT (31.60221990000008 4.765913900000044),,,,,0,0,1527,Central Equatoria,Juba,Juba,Rejaf,Tokiman,Bunuk,4.7659139,31.6022199,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1728,POINT (31.166666700000064 4.76666670000003),,,,,0,0,12193,Central Equatoria,Juba,,,,Katatabi,4.7666667,31.1666667,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1729,POINT (31.233333300000027 4.76666670000003),,,,,0,0,12196,Central Equatoria,Juba,,,,Lekilla,4.7666667,31.2333333,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1730,POINT (31.733333300000027 4.76666670000003),,,,,0,0,12285,Central Equatoria,Juba,,,,Jeraputa,4.7666667,31.7333333,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1731,POINT (30.940000000000055 4.770000000000039),,,,,0,0,12234,Central Equatoria,Juba,,,,Mendopolo,4.77,30.94,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1732,POINT (31.130000000000052 4.770000000000039),,,,,0,0,12235,Central Equatoria,Juba,,,,Kimangoro,4.77,31.13,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1733,POINT (31.60000000000008 4.770000000000039),,,,,0,0,12334,Central Equatoria,Juba,,,,Tokiman,4.77,31.6,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1734,POINT (32.10000000000008 4.783333300000038),,,,,0,0,12289,Central Equatoria,Juba,,,,Lokoiya,4.7833333,32.1,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1735,POINT (31.47694770000004 4.783364000000063),,,,,0,0,1537,Central Equatoria,Juba,Juba,Rejaf,Logo West,Amadi,4.783364,31.4769477,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1736,POINT (31.604242300000067 4.786692200000061),,,,,0,0,1526,Central Equatoria,Juba,Juba,Rejaf,Tokiman,Koromula_Bunuk,4.7866922,31.6042423,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1737,POINT (31.432749200000046 4.787062400000025),,,,,0,0,1471,Central Equatoria,Juba,Juba,Northern Bari,Luri,Komurek,4.7870624,31.4327492,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1738,POINT (30.910000000000025 4.800000000000068),,,,,0,0,12236,Central Equatoria,Juba,,,,Mandubulu,4.8,30.91,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1739,POINT (31.433333300000072 4.800000000000068),,,,,0,0,12185,Central Equatoria,Juba,,,,Kamarok,4.8,31.4333333,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1740,POINT (31.367291300000034 4.803774600000054),,,,,0,0,1536,Central Equatoria,Juba,Juba,Rejaf,Logo West,Gorom,4.8037746,31.3672913,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1741,POINT (31.597079200000053 4.804379200000028),,,,,0,0,1195,Central Equatoria,Juba,Juba,Kator,Lologo,Lologo South,4.8043792,31.5970792,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1742,POINT (31.607331800000054 4.805862700000034),,,,,0,0,1524,Central Equatoria,Juba,Juba,Rejaf,Gumbo,Gumbo Kadara,4.8058627,31.6073318,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1743,POINT (31.558815500000037 4.809793800000023),,,,,0,0,1158,Central Equatoria,Juba,Juba,Munuki,Nyokuron West,Nyokuron West D,4.8097938,31.5588155,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1744,POINT (31.230000000000075 4.810000000000059),,,,,0,0,12237,Central Equatoria,Juba,,,,Chaka,4.81,31.23,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1745,POINT (31.62000000000006 4.810000000000059),,,,,0,0,12335,Central Equatoria,Juba,,,,Gumba,4.81,31.62,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1746,POINT (31.627665800000045 4.812985500000025),,,,,0,0,1522,Central Equatoria,Juba,Juba,Rejaf,Gumbo,Gumbo centre B,4.8129855,31.6276658,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1747,POINT (31.631216900000027 4.813553400000046),,,,,0,0,1521,Central Equatoria,Juba,Juba,Rejaf,Gumbo,Adodi,4.8135534,31.6312169,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1748,POINT (31.62432860000007 4.8136661000000345),,,,,0,0,1520,Central Equatoria,Juba,Juba,Rejaf,Gumbo,Gumbo North,4.8136661,31.6243286,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1749,POINT (31.62511090000004 4.814734900000076),,,,,0,0,1523,Central Equatoria,Juba,Juba,Rejaf,Gumbo,Gumbo centre A,4.8147349,31.6251109,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1750,POINT (31.624208700000054 4.815022500000055),,,,,0,0,1494,Central Equatoria,Juba,Juba,Mangala,Wanyang,Nyikaja,4.8150225,31.6242087,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1751,POINT (30.88320200000004 4.815553000000023),,,,,0,0,1283,Central Equatoria,Juba,Juba,Dolo,Dolo,Nyomori,4.815553,30.883202,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1752,POINT (30.879818800000066 4.81589450000007),,,,,0,0,1305,Central Equatoria,Juba,Juba,Dolo,Tulyang,Nyomoro,4.8158945,30.8798188,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1753,POINT (31.59748250000007 4.8172111000000655),,,,,0,0,1194,Central Equatoria,Juba,Juba,Kator,Lologo,Lologo Centre,4.8172111,31.5974825,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1754,POINT (31.596830600000033 4.81873870000004),,,,,0,0,1193,Central Equatoria,Juba,Juba,Kator,Lologo,Lologo East,4.8187387,31.5968306,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1755,POINT (31.36000000000007 4.82000000000005),,,,,0,0,12238,Central Equatoria,Juba,,,,Chamba,4.82,31.36,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1756,POINT (31.630273600000066 4.820895300000075),,,,,0,0,1519,Central Equatoria,Juba,Juba,Rejaf,Gumbo,Hai Bome,4.8208953,31.6302736,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1757,POINT (31.594729700000073 4.821197000000041),,,,,0,0,1196,Central Equatoria,Juba,Juba,Kator,Lologo,Lologo West,4.821197,31.5947297,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1758,POINT (31.62947040000006 4.821300700000052),,,,,0,0,1518,Central Equatoria,Juba,Juba,Rejaf,Gumbo,Hai Jarayit,4.8213007,31.6294704,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1759,POINT (31.539971300000047 4.82437230000005),,,,,0,0,1154,Central Equatoria,Juba,Juba,Munuki,Nyokuron West,Nyokuron West,4.8243723,31.5399713,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1760,POINT (31.59617540000005 4.826529200000039),,,,,0,0,1198,Central Equatoria,Juba,Juba,Kator,Kator,Kator South,4.8265292,31.5961754,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1761,POINT (31.599448000000052 4.829344300000059),,,,,0,0,1197,Central Equatoria,Juba,Juba,Kator,Kator,Kator Centre,4.8293443,31.599448,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1762,POINT (30.840000000000032 4.830000000000041),,,,,0,0,12239,Central Equatoria,Juba,,,,Jongwa,4.83,30.84,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1763,POINT (30.960000000000036 4.830000000000041),,,,,0,0,12240,Central Equatoria,Juba,,,,Lokoko,4.83,30.96,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1764,POINT (31.596884100000068 4.830296800000042),,,,,0,0,1188,Central Equatoria,Juba,Juba,Kator,Kator,Kator West,4.8302968,31.5968841,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1765,POINT (31.568014400000038 4.830873300000064),,,,,0,0,1159,Central Equatoria,Juba,Juba,Munuki,Nyokuron West,Nyokuron West E,4.8308733,31.5680144,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1766,POINT (31.575563100000068 4.830991900000072),,,,,0,0,1157,Central Equatoria,Juba,Juba,Munuki,Nyokuron West,Nyokuron West C,4.8309919,31.5755631,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1767,POINT (31.603477000000055 4.831316000000072),,,,,0,0,1186,Central Equatoria,Juba,Juba,Kator,Atlabara,Hai Libasi Mafi,4.831316,31.603477,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1768,POINT (31.608687200000077 4.831870400000071),,,,,0,0,1192,Central Equatoria,Juba,Juba,Kator,Konyo Konyo,Konyo Konyo,4.8318704,31.6086872,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1769,POINT (31.58720100000005 4.832909000000029),,,,,0,0,1182,Central Equatoria,Juba,Juba,Munuki,Nyokuron South,Hai Simba,4.832909,31.587201,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1770,POINT (31.600129000000038 4.833641000000057),,,,,0,0,1187,Central Equatoria,Juba,Juba,Kator,Atlabara,Hai Kelibalak,4.833641,31.600129,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1771,POINT (31.60380340000006 4.833797700000048),,,,,0,0,1185,Central Equatoria,Juba,Juba,Kator,Atlabara,Hai Malakia,4.8337977,31.6038034,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1772,POINT (31.57983020000006 4.83394160000006),,,,,0,0,1555,Central Equator,Juba,Juba,Munuki,Nyokuron South,Hai Mantu Karlo,4.8339416,31.5798302,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1773,POINT (31.59372890000003 4.834035700000072),,,,,0,0,1190,Central Equatoria,Juba,Juba,Kator,Atlabara,Atlabara 'B',4.8340357,31.5937289,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1774,POINT (31.61334130000006 4.83524680000005),,,,,0,0,1216,Central Equatoria,Juba,Juba,Juba Town,Hai Malakal,St.Mary,4.8352468,31.6133413,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1775,POINT (31.588945100000046 4.835505600000033),,,,,0,0,1191,Central Equatoria,Juba,Juba,Kator,Atlabara,Atlabara 'C',4.8355056,31.5889451,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1776,POINT (31.61497860000003 4.836230100000023),,,,,0,0,1544,Central Equatoria,Juba,Juba,Gondokoro,Garibu,Biajin,4.8362301,31.6149786,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1777,POINT (31.577894900000047 4.836777300000051),,,,,0,0,1554,Central Equator,Juba,Juba,Munuki,Nyokuron South,Hai Mangat,4.8367773,31.5778949,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1778,POINT (31.58093800000006 4.8367843000000335),,,,,0,0,1183,Central Equatoria,Juba,Juba,Munuki,Nyokuron South,Hai Muru,4.8367843,31.580938,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1779,POINT (31.607797400000038 4.83687690000005),,,,,0,0,1214,Central Equatoria,Juba,Juba,Juba Town,Hai Malakal,Hai Malakal,4.8368769,31.6077974,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1780,POINT (31.60892620000004 4.83700250000004),,,,,0,0,1211,Central Equatoria,Juba,Juba,Juba Town,Hai Malakal,Hai Malakal C,4.8370025,31.6089262,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1781,POINT (31.58414350000004 4.837892100000033),,,,,0,0,1179,Central Equatoria,Juba,Juba,Munuki,Nyokuron East,Nyokuron East E,4.8378921,31.5841435,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1782,POINT (31.59848990000006 4.837952900000062),,,,,0,0,1189,Central Equatoria,Juba,Juba,Kator,Atlabara,Atlabara 'A',4.8379529,31.5984899,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1783,POINT (31.60105720000007 4.838253500000064),,,,,0,0,1221,Central Equatoria,Juba,Juba,Juba Town,Nimira Talata,Nimira Talata,4.8382535,31.6010572,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1784,POINT (31.613877100000025 4.838525000000061),,,,,0,0,1215,Central Equatoria,Juba,Juba,Juba Town,Hai Malakal,Hai Jurup,4.838525,31.6138771,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1785,POINT (31.583813500000076 4.838571800000068),,,,,0,0,1176,Central Equatoria,Juba,Juba,Munuki,Nyokuron East,Nyokuron East F,4.8385718,31.5838135,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1786,POINT (31.57618300000007 4.838611200000059),,,,,0,0,1156,Central Equatoria,Juba,Juba,Munuki,Nyokuron West,Nyokuron West B,4.8386112,31.576183,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1787,POINT (31.604989900000078 4.838673200000073),,,,,0,0,1184,Central Equatoria,Juba,Juba,Kator,Atlabara,Hai Kosti,4.8386732,31.6049899,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1788,POINT (31.58185610000004 4.838768600000037),,,,,0,0,1175,Central Equatoria,Juba,Juba,Munuki,Nyokuron East,Nyokuron East G,4.8387686,31.5818561,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1789,POINT (31.623358000000053 4.83900570000003),,,,,0,0,1550,Central Equatoria,Juba,Juba,Gondokoro,Monony,Zera,4.8390057,31.623358,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1790,POINT (31.58592850000008 4.839202200000045),,,,,0,0,1177,Central Equatoria,Juba,Juba,Munuki,Nyokuron East,Nyokuron East C,4.8392022,31.5859285,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1791,POINT (31.586419000000035 4.8392242000000465),,,,,0,0,1178,Central Equatoria,Juba,Juba,Munuki,Nyokuron East,Nyokuron East D,4.8392242,31.586419,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1792,POINT (31.60174200000006 4.839379700000052),,,,,0,0,1218,Central Equatoria,Juba,Juba,Juba Town,Nimira Talata,Nimira Talata A,4.8393797,31.601742,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1793,POINT (31.592927700000075 4.839583700000048),,,,,0,0,1224,Central Equatoria,Juba,Juba,Juba Town,Hai Negly,Hai Negly,4.8395837,31.5929277,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1794,POINT (31.603481400000078 4.839891200000068),,,,,0,0,1220,Central Equatoria,Juba,Juba,Juba Town,Nimira Talata,Nimira Talata B,4.8398912,31.6034814,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1795,POINT (31.86000000000007 4.840000000000032),,,,,0,0,12336,Central Equatoria,Juba,,,,Mogiri,4.84,31.86,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.1796,POINT (30.937974500000053 4.840230500000075),,,,,0,0,1304,Central Equatoria,Juba,Juba,Dolo,Tulyang,Tulyang,4.8402305,30.9379745,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
