DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,DM_POP_TOT: Total population,_T: Total,2013,284,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,DM_POP_TOT: Total population,_T: Total,2014,285,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,DM_POP_TOT: Total population,_T: Total,2015,285,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,DM_POP_TOT: Total population,_T: Total,2016,286,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,DM_POP_TOT: Total population,_T: Total,2017,286,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,DM_POP_TOT: Total population,_T: Total,2018,287,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,DM_POP_TOT: Total population,_T: Total,2019,287,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,DM_POP_TOT: Total population,_T: Total,2020,287,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2000,9872,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2001,9811,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2002,9746,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2003,9679,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2004,9617,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2005,9562,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2006,9517,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2007,9481,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2008,9453,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2009,9433,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2010,9421,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2011,9415,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2012,9417,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2013,9424,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2014,9432,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2015,9439,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2016,9446,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2017,9450,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2018,9453,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2019,9452,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,DM_POP_TOT: Total population,_T: Total,2020,9449,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2000,84.147575,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2001,84.220604,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2002,84.293022,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2003,84.3647,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2004,83.736626,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2005,83.064308,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2006,82.393753,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2007,81.724365,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2008,81.055771,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2009,80.38678,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2010,79.730705,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2011,79.079712,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2012,78.428085,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2013,77.775154,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2014,77.119972,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2015,75.97226,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2016,74.830185,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2017,74.587738,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2018,74.351204,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2019,74.120216,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2020,73.895042,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2000,80.611145,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2001,80.796722,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2002,80.980774,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2003,81.162903,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2004,82.52755,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2005,83.859573,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2006,85.159431,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2007,86.427597,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2008,87.664734,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2009,88.870682,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2010,90.054901,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2011,91.207634,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2012,92.325439,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2013,93.408989,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2014,94.458946,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2015,94.485138,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2016,94.510986,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2017,94.53653,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2018,94.561729,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2019,94.586594,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2020,94.611145,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2000,10282,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2001,10319,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2002,10365,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2003,10419,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2004,10480,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2005,10547,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2006,10619,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2007,10698,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2008,10779,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2009,10860,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2010,10939,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2011,11014,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2012,11085,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2013,11154,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2014,11221,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,DM_POP_TOT: Total population,_T: Total,2015,11288,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
