"event_id_cnty","event_date","year","event_type","source_scale","notes","location","latitude","longitude","fatalities"
"ANG3192","1-Jun-18",2018,"Violence against civilians","National-International","On June 1, a SIC policeman pointed his gun at a suspected criminal and shot him in Luanda while he could not get up from the ground. The event happened while the man was taking the 7 police officers to see the pits where he used to dispose of the bodies of the people he killed. According to witnesses, minutes after the first shot, another policeman arrived and shot the man a couple more times. This is another event in the series of killings/assassinations perpetrated by SIC police agents.","Luanda",-8.8383,13.2344,1
"CAO1390","1-Jun-18",2018,"Violence against civilians","National","On 1 June, the village chief of Wakassao, Touboro, was reportedly kidnapped by a Cameroonian soldier, as he refused to pay the traditional tax to the traditional chief.","Touboro",7.7708,15.3568,0
"DRC12509","1-Jun-18",2018,"Violence against civilians","Subnational","On June 1, the APCLS attacked the village of Buhambi, in Kitshanga. They killed 3 people, of which two minors aged 13 and 14. 3 assailants were later arrested in Kitshanga.","Kitshanga",-0.9842,28.6731,3
"DRC12510","1-Jun-18",2018,"Violence against civilians","Other-Local","On June 1, the Mayi Mayi Mwenyemali abducted a 40 year old woman from Mugerero village, Uvira. The FARDC intervened after being alerted by the population but did not manage to stop them.","Uvira",-3.3953,29.1378,0
"NIG12485","1-Jun-18",2018,"Violence against civilians","Other","01 June. Fulani militia attacks Kura Falls community in Gashish District of Barkin-Ladi Local Government Area of Plateau State on 01/06. The attack continued into the following day. Three fatalities reported over two days.","Gashit",9.45,8.7667,1
"SOM25902","1-Jun-18",2018,"Violence against civilians","Other","01 June. A man hailing from Habar Yonis sub clan shot and killed his fellow clansman at Cerigabo Stadium while attempting to shoot a man hailing from Dhulbahante clan. The victim attempted to separate the two men who were quarrelling when the incident occurred. SLP in Cerigabo arrested the perpetrator.","Ceerigaabo",10.6218,47.3681,1
"PAK41783","1-Jun-18",2018,"Violence against civilians","National","On June 1st, a Hindu tailor and 2 other civilians were shot dead by suspected militants during a targetted killing in Pishukan town, Gwadar district, in Balochistan.","Pishukan",25.1236,62.0667,3
"SOM25967","1-Jun-18",2018,"Violence against civilians","Other","01 June. Unidentified militants assassinate a civilian in Yaaqshiid. Motive not known.","Yaaqshiid",2.0678,45.35,1
"SOM25968","1-Jun-18",2018,"Violence against civilians","Other","01 June. A soldier shot and killed civilian driver in Karaan, motives not known.","Karaan",2.0652,45.39,1
"SOM25969","1-Jun-18",2018,"Violence against civilians","Other","01 June. Unidentified assassinate a government administrator in Hodan. Motive not known.","Hodan",2.0333,45.35,1
"PHL5038","1-Jun-18",2018,"Violence against civilians","National","Froilan Abella, the Philippine Ports Authority manager of Bataan, was killed by unidentified assailants at a highway in Limay town, Bataan on June 1. Abella's employee was wounded.","Limay",14.5619,120.5983,1
"PHL5039","1-Jun-18",2018,"Violence against civilians","National","Mayor Ronald Lowell Tirol was killed by a gunman at a cockpit in Buenavista town, Bohol on June 1. This was not the first attempt on his life.","Buenavista",10.0456,124.1654,1
"PHL5040","1-Jun-18",2018,"Violence against civilians","National","2 civilians were wounded during a joint police-military raid on the Ampuan family compound in Cotabato City, Maguindanao on June 1. The Ampuan are accused of being involved in the drug trade.","Cotabato City",7.2236,124.2463,0
"PHL5041","1-Jun-18",2018,"Violence against civilians","National","Drug suspect Crisanto Bondoc was killed during a police raid in Cabanatuan City, Nueva Ecija on June 1.","Cabanatuan",15.4858,120.9664,1
"PHL5042","1-Jun-18",2018,"Violence against civilians","National","Drug suspect Federico Pineda was killed in San Leonardo town, Nueva Ecija on June 1.","San Leonardo",15.363,120.9639,1
"ETH4560","31-May-18",2018,"Violence against civilians","Other","Between 28-31 May, Liyu Police burnt down 48 homes belonging to Oromo people living in Somali region. Violence likely. The affected communities fled to Kiro in Oromia.","Jijiga",9.35,42.8,0
"NIG12473","31-May-18",2018,"Violence against civilians","National","31 May. One person has been killed, following an attempt by unknown people to assassinate the Amanyanabo of Okochiri Kingdom in Okirika Local Government Area of Rivers State.","Okrika",4.7416,7.0849,1
"NIG12474","31-May-18",2018,"Violence against civilians","National","31 May, on or before. The Berom ethnic nationality in Plateau state has accused Fulani herdsmen of raping and killing women in various communities in Riyom, Jos South and Barkin-Ladi Local Government Areas of the state. Date(s) not provided by the source. No secondary confirmation. Fatality numbers not given (10 fatalities spread over three events).","Riyom",9.6333,8.7667,3
"NIG12475","31-May-18",2018,"Violence against civilians","National","31 May, on or before. The Berom ethnic nationality in Plateau state has accused Fulani herdsmen of raping and killing women in various communities in Riyom, Jos South and Barkin-Ladi Local Government Areas of the state. Date(s) not provided by the source. No secondary confirmation. Fatality numbers not given (10 fatalities spread over three events).","Barkin Ladi",9.5333,8.9,3
"NIG12476","31-May-18",2018,"Violence against civilians","National","31 May, on or before. The Berom ethnic nationality in Plateau state has accused Fulani herdsmen of raping and killing women in various communities in Riyom, Jos South and Barkin-Ladi Local Government Areas of the state. Date(s) not provided by the source. No secondary confirmation. Fatality numbers not given (10 fatalities spread over three events).","Bukuru",9.794,8.864,4
"NIG12477","31-May-18",2018,"Violence against civilians","National","31 May. Fulanis attacked and killed two travellers in Mbazar community between Anyiin and Akwana in Logo local government area of Benue state.","Anyiin",7.8188,9.2453,2
"AFG10362","31-May-18",2018,"Violence against civilians","National","On May 31st, Afghan Special Forces commandos killed 4 civilians, injured another 2, and captured 4 more, during a raid on a family's home in the Lorthi area of Bati Kot district, Nangarhar. The raid was confirmed by the district administration, although the nature of the raid was not clear.","Bati Kot",34.2435,70.7285,4
"TUR1791","31-May-18",2018,"Violence against civilians","National","2 farmers were beaten and left to die by Turkish soldiers in Semdinli district of Hakkari province on Thursday, 31 May 2018. The farmers were later found and taken to a hospital, where they are recovering from their injuries.","Semdinli",37.3051,44.5742,0
"IND31343","31-May-18",2018,"Violence against civilians","National","Assumed on May 31, in Galgam Village in Usoor Tehsil (Bijapur, Chattisgarh), Naxals abducted and killed a former village sarpanch on the charge of being police informer.","Galgam",18.4381,80.7673,1
"IND31368","31-May-18",2018,"Violence against civilians","National","A district welfare officer was fatally shot by an unidentified group in Dumra town, Sitamarhi, Bihar, on 31 May.","Dumra",26.567,85.5204,1
"SYR33491","31-May-18",2018,"Violence against civilians","Other-Local","IS executed 2 soldiers of the Military Forces of Syria in Al Mayadin who had been previously captured by the former. IS decapitated 1 prisoner and executed the other using small arms fire.","Al Mayadin",35.0248,40.428,2
"SYR33494","31-May-18",2018,"Violence against civilians","Other-Local","Military Forces of Syria fired Anti-Tank Guided Missiles (ATGMs), targeting a tractor and a civilian vehicle in Al-Mashiak in western Hama countryside, killing 4 civilians.","Al-Mashiak",35.7127,36.3323,4
"SYR33504","31-May-18",2018,"Violence against civilians","Other-Local","Turkish border guards shot and killed a man in Darkosh in Idleb as he attempted to cross the Syrian-Turkish border.","Darkosh",35.9924,36.3934,1
"SYR33519","31-May-18",2018,"Violence against civilians","Other-Local","HTS carried out search and arrest operations in Sarmada and several other areas in the western Idleb countryside following an attack by unknown gunmen against Sarmada Court. The security operation aimed at eliminating IS sleeper cells and resulted in the arrest of several individuals, some from eastern Syria, on charges of IS-affiliation.","Sarmada",36.1866,36.7239,0
"BUR7971","31-May-18",2018,"Violence against civilians","Local","On 31 May, three thieves were beaten to death by residents of Masasi locality, located in the centre of Gasorwe commune, Muyinga. Two others were seriously injured. No one was arrested.","Gasorwe",-2.852,30.2207,3
"BUR7972","31-May-18",2018,"Violence against civilians","Regional","On 31 May, a Burundi citizen went missing after he was last seen being arrested by SNR agents and Imbonerakure in Ngozi town.","Ngozi",-2.9075,29.8306,0
"CAO1388","31-May-18",2018,"Violence against civilians","National","On 31 May, Cameroonian forces allegedly accidentally killed Prince Mbah Dan Njeck of Bessi Fondom in Momo County, as they opened fire at the Nsamungong market.","Besi",5.8156,9.9242,1
"CEN4028","31-May-18",2018,"Violence against civilians","Other","On the week of 28 May, 2 people accused of witchcraft were executed by armed men in Batangafo.","Batangafo",7.301,18.2851,2
"DRC12507","31-May-18",2018,"Violence against civilians","Other-Local","On May 31, FDLR-RUD tried to rape a girl in Rusaka I village, Rutshuru. They shot the brother and injured the mom of the girl with a machete. The boy died due to injuries and the girl was abducted and taken to the woods.","Rutshuru",-1.1869,29.4461,1
"DRC12508","31-May-18",2018,"Violence against civilians","Other-Local","On May 31, unidentified armed men kidnapped a man in Ilange village, Beni. They demanded a ransom for his release.","Beni",0.4966,29.4654,0
"MZM872","31-May-18",2018,"Violence against civilians","National","On May 31, suspected ASWJ rebels killed a civilian in Muti.","Muti",-10.9867,40.3878,1
"SOM25896","31-May-18",2018,"Violence against civilians","Other","31 May. A prominent youth activist was assassinated by two al Shabaab militants while walking home from work near Abdalle and Awareere Mosque neighbourhood in Wardhigley. The perpetrators stole the pistol of the victim and managed to escape. District police attended to the scene but there were no reports of arrests. Al Shabaab claimed responsibility of the attack.","Wardhigley",2.0549,45.33,1
"SSD5049","31-May-18",2018,"Violence against civilians","Subnational","On 31 May, unidentified armed group ambushed a commercial vehicle transporting passengers from Pochalla to Nyium area. One person was injured.","Pochalla",7.1783,34.0967,0
"TUR1797","31-May-18",2018,"Violence against civilians","National","4 farmers were reported to be tortured by the Turkish Police Forces at a police station in Semdinli district of Hakkari province on Thursday, 31 May 2018.","Semdinli",37.3051,44.5742,0
"YEM20649","31-May-18",2018,"Violence against civilians","National","On May 31, the tortured bodies of 5 army recruits were found in Wadi al Mudam cemetery in the east of Taizz city. They were reportedly killed (date unknown) by Abu al Abbas militiamen in the nearby Republican neighbourhood.","Taizz-Rudajah",13.5777,44.0397,5
"CAO1387","30-May-18",2018,"Violence against civilians","Local","On 30 May, BH men attacked Cheripouri, Kolofata: they killed a man before leaving as Cameroonian soldiers arrived.","Kolofata",11.1621,14.0115,1
"ETH4557","30-May-18",2018,"Violence against civilians","Other","Between 28-31 May, Liyu Police burnt down 48 homes belonging to Oromo people living in Somali region. Violence likely. The affected communities fled to Kiro in Oromia.","Jijiga",9.35,42.8,0
