Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Brachypelma hamorii,Arachnida,Araneae,Theraphosidae,Brachypelma,US,HU,,,226,live,,T,C
2020,II,Brachypelma hamorii,Arachnida,Araneae,Theraphosidae,Brachypelma,US,NL,CZ,,1506,live,,T,C
2020,II,Brachypelma hamorii,Arachnida,Araneae,Theraphosidae,Brachypelma,US,NL,HU,,450,live,,T,C
2020,II,Brachypelma kahlenbergi,Arachnida,Araneae,Theraphosidae,Brachypelma,GB,MX,,200,,live,Number of specimens,T,C
2020,II,Brachypelma klaasi,Arachnida,Araneae,Theraphosidae,Brachypelma,US,DE,,,353,live,,T,C
2020,II,Brachypelma klaasi,Arachnida,Araneae,Theraphosidae,Brachypelma,US,HU,,,80,live,,T,C
2020,II,Brachypelma sabulosum,Arachnida,Araneae,Theraphosidae,Brachypelma,JP,DE,,,30,live,,T,C
2020,II,Brachypelma sabulosum,Arachnida,Araneae,Theraphosidae,Brachypelma,US,DE,,,96,live,,T,C
2020,II,Brachypelma schroederi,Arachnida,Araneae,Theraphosidae,Brachypelma,GB,MX,,40,,live,Number of specimens,T,C
2020,II,Brachypelma schroederi,Arachnida,Araneae,Theraphosidae,Brachypelma,US,DE,,,380,live,,T,C
2020,II,Brachypelma schroederi,Arachnida,Araneae,Theraphosidae,Brachypelma,US,NL,CZ,,100,live,,T,C
2020,II,Brachypelma smithi,Arachnida,Araneae,Theraphosidae,Brachypelma,GB,MX,,400,,live,Number of specimens,T,C
2020,II,Brachypelma smithi,Arachnida,Araneae,Theraphosidae,Brachypelma,NL,UA,,362,,live,,T,C
2020,II,Brachypelma smithi,Arachnida,Araneae,Theraphosidae,Brachypelma,PL,MX,,200,,live,,T,C
2020,II,Brachypelma smithi,Arachnida,Araneae,Theraphosidae,Brachypelma,US,DE,,,9,live,,T,C
2020,II,Brachypelma vagans,Arachnida,Araneae,Theraphosidae,Brachypelma,CA,DE,,,27,live,,T,C
2020,II,Brachypelma vagans,Arachnida,Araneae,Theraphosidae,Brachypelma,CH,DE,,,150,live,,T,C
2020,II,Brachypelma vagans,Arachnida,Araneae,Theraphosidae,Brachypelma,US,DE,,,330,live,,T,C
2020,II,Brachypelma verdezi,Arachnida,Araneae,Theraphosidae,Brachypelma,GB,MX,,200,,live,Number of specimens,T,C
2020,II,Brachypelma verdezi,Arachnida,Araneae,Theraphosidae,Brachypelma,US,DE,,,100,live,,T,C
2020,II,Poecilotheria formosa,Arachnida,Araneae,Theraphosidae,Poecilotheria,JP,PL,,,40,live,,T,F
2020,II,Poecilotheria formosa,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,100,live,,T,C
2020,II,Poecilotheria formosa,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,10,live,,T,O
2020,II,Poecilotheria formosa,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,HU,,,26,live,,T,O
2020,II,Poecilotheria formosa,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,60,live,,T,C
2020,II,Poecilotheria metallica,Arachnida,Araneae,Theraphosidae,Poecilotheria,CA,HU,,,50,live,,T,C
2020,II,Poecilotheria metallica,Arachnida,Araneae,Theraphosidae,Poecilotheria,JP,DE,,,10,live,,T,C
2020,II,Poecilotheria metallica,Arachnida,Araneae,Theraphosidae,Poecilotheria,JP,PL,DE,,100,live,,T,C
2020,II,Poecilotheria metallica,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,2735,live,,T,C
2020,II,Poecilotheria metallica,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,200,live,,T,O
2020,II,Poecilotheria metallica,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,HU,,,118,live,,T,O
2020,II,Poecilotheria metallica,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,NL,CZ,,28,live,,T,C
2020,II,Poecilotheria metallica,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,DE,,140,live,,T,C
2020,II,Poecilotheria metallica,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,DE,,100,live,,T,F
2020,II,Poecilotheria miranda,Arachnida,Araneae,Theraphosidae,Poecilotheria,JP,PL,,,60,live,,T,F
2020,II,Poecilotheria miranda,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,60,live,,T,C
2020,II,Poecilotheria miranda,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,4,live,,T,O
2020,II,Poecilotheria miranda,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,HU,,,8,live,,T,O
2020,II,Poecilotheria miranda,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,60,live,,T,C
2020,II,Poecilotheria miranda,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,60,live,,T,F
2020,II,Poecilotheria ornata,Arachnida,Araneae,Theraphosidae,Poecilotheria,CA,DE,,,12,live,,T,O
2020,II,Poecilotheria ornata,Arachnida,Araneae,Theraphosidae,Poecilotheria,JP,PL,,,100,live,,T,F
2020,II,Poecilotheria regalis,Arachnida,Araneae,Theraphosidae,Poecilotheria,CA,DE,,,100,live,,T,C
2020,II,Poecilotheria regalis,Arachnida,Araneae,Theraphosidae,Poecilotheria,CA,DE,,,12,live,,T,O
2020,II,Poecilotheria regalis,Arachnida,Araneae,Theraphosidae,Poecilotheria,JP,PL,,,50,live,,T,F
2020,II,Poecilotheria regalis,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,600,live,,T,C
2020,II,Poecilotheria regalis,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,164,live,,T,O
2020,II,Poecilotheria regalis,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,HU,,,32,live,,T,O
2020,II,Poecilotheria regalis,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,50,live,,T,C
2020,II,Poecilotheria regalis,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,80,live,,T,F
2020,II,Poecilotheria rufilata,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,586,live,,T,C
2020,II,Poecilotheria rufilata,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,65,live,,T,O
2020,II,Poecilotheria rufilata,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,70,live,,T,F
2020,II,Poecilotheria smithi,Arachnida,Araneae,Theraphosidae,Poecilotheria,JP,PL,,,30,live,,T,F
2020,II,Poecilotheria smithi,Arachnida,Araneae,Theraphosidae,Poecilotheria,JP,PL,,,30,live,,T,O
2020,II,Poecilotheria striata,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,115,live,,T,C
2020,II,Poecilotheria striata,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,50,live,,T,C
2020,II,Poecilotheria striata,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,20,live,,T,F
2020,II,Poecilotheria tigrinawesseli,Arachnida,Araneae,Theraphosidae,Poecilotheria,JP,PL,,,60,live,,T,F
2020,II,Poecilotheria tigrinawesseli,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,118,live,,T,C
2020,II,Poecilotheria tigrinawesseli,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,DE,,,33,live,,T,O
2020,II,Poecilotheria tigrinawesseli,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,HU,,,32,live,,T,O
2020,II,Poecilotheria tigrinawesseli,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,NL,HU,,38,live,,T,O
2020,II,Poecilotheria tigrinawesseli,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,80,live,,T,C
2020,II,Poecilotheria tigrinawesseli,Arachnida,Araneae,Theraphosidae,Poecilotheria,US,PL,,,20,live,,T,O
2020,II,Poecilotheria vittata,Arachnida,Araneae,Theraphosidae,Poecilotheria,CA,DE,,,5,live,,T,O
2020,II,Eudocimus ruber,Aves,Ciconiiformes,Threskiornithidae,Eudocimus,BD,NL,,,20,live,,T,C
2020,II,Eudocimus ruber,Aves,Ciconiiformes,Threskiornithidae,Eudocimus,CD,BE,,,2,live,Number of specimens,T,C
2020,II,Eudocimus ruber,Aves,Ciconiiformes,Threskiornithidae,Eudocimus,CN,GB,XX,,1,feathers,Number of specimens,Q,O
2020,II,Eudocimus ruber,Aves,Ciconiiformes,Threskiornithidae,Eudocimus,GB,HK,BE,1,,bodies,Number of specimens,P,C
2020,II,Eudocimus ruber,Aves,Ciconiiformes,Threskiornithidae,Eudocimus,ML,BE,,130,,unspecified,,,
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AE,DE,TH,,2.18,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AE,ES,TH,,0.50,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AE,LA,,,5,oil,l,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AE,LK,,,70,oil,ml,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AR,ES,VN,,0.1,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AU,GB,VN,,300.6,cosmetics,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AU,GB,VN,,0.25,extract,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AU,GB,VN,,0.19,extract,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AU,GB,VN,,0.3513,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,AU,GB,VN,,100.124,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,BE,CH,LA,0.145,,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,BR,DE,VN,,4,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CA,GB,VN,,1131.74,cosmetics,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CA,GB,VN,,558.33,extract,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CA,GB,VN,,1.8416,extract,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CA,GB,VN,,1138.095,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CA,GB,VN,,1.2990,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CH,GB,TH,,2,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CN,DE,TH,,0.01,extract,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CN,LA,,,15,chips,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CN,LA,,,500,powder,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,CO,DE,TH,,0.07,extract,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,DE,AE,TH,500,,extract,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,DE,AE,TH,5,,extract,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,DE,AE,TH,500,,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,DE,CH,LA,16004,,extract,mg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,DE,LK,,,4,oil,ml,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,DE,VN,,0.1,,chips,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,DE,VN,,2.01,,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,DE,VN,,5.1,,powder,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,DE,VN,,5,,timber,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,EG,DE,TH,,1.8,extract,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,ES,AE,TH,265.5,,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,ES,TH,,2,,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,FR,LA,,,100,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,FR,LA,,,29,oil,l,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,GB,TH,,43.2,,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,IL,DE,TH,,1.8,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,JP,GB,VN,,894.34,cosmetics,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,JP,GB,VN,,275.106,extract,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,JP,GB,VN,,5.4069,extract,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,JP,GB,VN,,256.8528,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,JP,GB,VN,,0.1136,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,JP,GB,ZA,,323.86,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,JP,LK,,,1,oil,ml,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,KE,DE,TH,,5.4,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,KR,LA,,,52,chips,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,KR,LA,,,500,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,KW,LA,,,40,chips,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,MX,DE,TH,,0.02,extract,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,MY,LA,,,200,powder,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,NL,TH,,5,,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,QA,LK,,,2,oil,ml,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,SA,LK,,,11.4,oil,ml,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,SG,ES,TH,,1,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,SU,LA,,,1724,chips,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,TH,LA,,,469.7,chips,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,TH,LA,,,5,oil,l,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,TR,NL,TH,,2,oil,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,TW,LA,,,15103,powder,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,US,DE,TH,,0.03,extract,kg,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,ZA,DE,TH,,0.725,oil,g,T,A
2020,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,ZA,DE,TH,,0.0051,oil,kg,T,A
2020,II,Aquilaria filaria,,Myrtales,Thymelaeaceae,Aquilaria,GB,AE,ID,610,,chips,kg,T,W
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,AE,BD,,,245944,chips,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,AE,BD,,,3172,oil,g,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,AE,BD,,,167.6,oil,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,AE,BD,,,16.5,oil,l,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,AE,BD,,,10100,powder,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,BH,BD,,,12000,chips,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,CN,IT,CN,,1,carvings,,T,O
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,CZ,SG,MY,2,,chips,kg,T,W
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,FR,BD,,,15,oil,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,HK,GB,XX,,1,jewellery,Number of specimens,T,O
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,HK,GB,XX,,1,wood product,Number of specimens,T,O
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,KW,BD,,,393,chips,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,KW,BD,,,6,oil,l,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,LY,BD,,,3000,powder,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,OM,BD,,,5000,powder,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,QA,BD,,,1315,chips,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,SA,BD,,,24250,chips,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,SA,BD,,,85,oil,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,SA,BD,,,25,timber,kg,T,A
2020,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,TZ,BD,,,5000,powder,kg,T,A
2020,II,Aquilaria sinensis,,Myrtales,Thymelaeaceae,Aquilaria,CN,LA,CN,,31,leaves,,S,W
2020,II,Gonystylus spp.,,Myrtales,Thymelaeaceae,Gonystylus,CH,IT,MY,,0.18,sawn wood,m3,T,W
2020,II,Gonystylus spp.,,Myrtales,Thymelaeaceae,Gonystylus,DE,MY,,118.4364,,sawn wood,m3,T,W
2020,II,Gyrinops walla,,Myrtales,Thymelaeaceae,Gyrinops,AE,LK,,,57.06,chips,kg,T,A
2020,II,Gyrinops walla,,Myrtales,Thymelaeaceae,Gyrinops,AE,LK,,,66.93,chips,kg,T,I
2020,II,Gyrinops walla,,Myrtales,Thymelaeaceae,Gyrinops,IN,LK,,,500,chips,g,T,I
2020,II,Gyrinops walla,,Myrtales,Thymelaeaceae,Gyrinops,IN,LK,,,642,oil,g,T,I
2020,II,Gyrinops walla,,Myrtales,Thymelaeaceae,Gyrinops,KW,LK,,,56.55,chips,kg,T,I
2020,II,Gyrinops walla,,Myrtales,Thymelaeaceae,Gyrinops,QA,LK,,,4.33,chips,kg,T,I
2020,II,Gyrinops walla,,Myrtales,Thymelaeaceae,Gyrinops,SA,LK,,,67.99,chips,kg,T,I
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,AT,AU,,59,,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,CH,DE,AU,,75,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,CZ,AU,,20,,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,DE,AU,,3458,,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,DK,AU,,9860,,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,GB,AU,,3373,,live,Number of specimens,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,IT,AU,,1245,,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,LK,VN,,10,,live,,T,C
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,NL,AU,,3074,,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,NO,DK,AU,,103,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,NO,GB,AU,,20,live,Number of specimens,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,PL,AU,,3820,,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,PL,ID,AU,150,,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,PL,TW,,200,,live,,T,C
2020,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,DE,FM,,35,,live,,T,F
2020,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,GB,FM,,85,,live,Number of specimens,T,F
2020,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VU,,,1,shells,,P,
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,FM,,381,,live,,T,F
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,ID,,170,,live,,T,F
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,FM,,385,,live,Number of specimens,T,F
2020,II,Tridacna derasa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,FM,,266,,live,,T,F
2020,II,Tridacna derasa,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,FM,,349,,live,Number of specimens,T,F
2020,II,Tridacna gigas,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,FM,,21,,live,,T,F
2020,II,Tridacna hybrid,Bivalvia,Veneroida,Tridacnidae,Tridacna hybrid,DE,FM,,5,,live,,T,F
2020,II,Tridacna hybrid,Bivalvia,Veneroida,Tridacnidae,Tridacna hybrid,GB,FM,,10,,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,FM,,344,,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,ID,,28,,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,PF,,300,,live,,T,C
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,PF,,1908,,live,,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,SG,AU,290,,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DK,AU,,90,,live,,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,FM,,475,,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,US,PF,48,,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,AU,,10,,live,,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,EG,,1000,,live,,T,C
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,PF,,1800,,live,,T,C
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,PF,,234,,live,,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,TO,,187,,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NO,GB,FM,,29,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,PL,AU,,100,,live,,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,FM,,155,,live,,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,ID,,218,,live,,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DK,AU,,150,,live,,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DK,AU,,50,,live,,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,FM,,235,,live,Number of specimens,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,IT,AU,,100,,live,,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,EG,,2250,,live,,T,C
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,NO,DK,AU,,30,live,,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,NL,EG,,300,live,,T,C
2020,II,Cycloderma aubryi,Reptilia,Testudines,Trionychidae,Cycloderma,DE,CD,,12,,live,,P,W
2020,II,Cycloderma frenatum,Reptilia,Testudines,Trionychidae,Cycloderma,DE,CD,XX,8,,live,,P,W
2020,II,Anthocephala floriceps,Aves,Apodiformes,Trochilidae,Anthocephala,US,CO,,,0.5,specimens,ml,S,W
2020,II,Chalcostigma heteropogon,Aves,Apodiformes,Trochilidae,Chalcostigma,US,CO,,,0.5,specimens,ml,S,W
2020,II,Eriocnemis cupreoventris,Aves,Apodiformes,Trochilidae,Eriocnemis,US,CO,,,0.5,specimens,ml,S,W
2020,II,Florisuga mellivora,Aves,Apodiformes,Trochilidae,Florisuga,SG,IT,,,1,bodies,,T,C
2020,II,Lampornis calolaemus,Aves,Apodiformes,Trochilidae,Lampornis,SG,IT,,,1,bodies,,T,C
2020,II,Lepidopyga goudoti,Aves,Apodiformes,Trochilidae,Lepidopyga,US,CO,,,0.5,specimens,ml,S,W
2020,II,Leucippus fallax,Aves,Apodiformes,Trochilidae,Leucippus,US,CO,,,0.5,specimens,ml,S,W
2020,II,Oxypogon guerinii,Aves,Apodiformes,Trochilidae,Oxypogon,US,CO,,,0.5,specimens,ml,S,W
2020,II,Sternoclyta cyanopectus,Aves,Apodiformes,Trochilidae,Sternoclyta,US,CO,,,0.5,specimens,ml,S,W
