id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
225261,SSD-2016-3-626-11,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,8,"""Agence France Presse,2016-02-18,S.Sudan gunmen attack UN base sheltering civilians: residents, rebels"";""Agence France Presse,2016-02-18,S.Sudan gun battles in UN base sheltering civilians: residents"";""Agence France Presse,2016-02-18,At least seven dead, 40 injured in S. Sudan UN base attack: Ban"";""Agence France Presse,2016-02-18,MSF says 18 dead in South Sudan fighting, including two staff"";""Agence France Presse,2016-02-19,S.Sudan army attacked UN base sheltering civilians: residents, aid workers"";""Agence France Presse,2016-03-04,At least 25 died in South Sudan UN camp attack: UN"";""All Africa,2016-06-22,Special Investigation Into Malakal Violence Completed, Says UN"";""Human Rights Watch,2016-06-22,UN: Act on South Sudan Investigations Accountability Needed for Attack at Malakal""",Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;All Africa;Human Rights Watch,2016-02-18;2016-02-18;2016-02-18;2016-02-18;2016-02-19;2016-03-04;2016-06-22;2016-06-22,"S.Sudan gunmen attack UN base sheltering civilians: residents, rebels;S.Sudan gun battles in UN base sheltering civilians: residents;At least seven dead, 40 injured in S. Sudan UN base attack: Ban;MSF says 18 dead in South Sudan fighting, including two staff;S.Sudan army attacked UN base sheltering civilians: residents, aid workers;At least 25 died in South Sudan UN camp attack: UN;Special Investigation Into Malakal Violence Completed, Says UN;UN: Act on South Sudan Investigations Accountability Needed for Attack at Malakal","residents and rebels 
Medecins Sans Frontiers",1,Malakal town,UN base in Malakal,Upper Nile state,Malakal county,9.533420,SSD,31.660480,POINT (31.660480 9.533420),143704,South Sudan,626,Africa,1,2,2016-02-17 00:00:00.000,2016-02-18 00:00:00.000,0,0,30,0,30,46,30,626,
233010,SSD-2016-3-626-13,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""Human Rights Watch,2016-05-24,South Sudan: Civilians Killed, Tortured in Western Region Provide Justice for Army Abuses in Western Regions""",Human Rights Watch,2016-05-24,"South Sudan: Civilians Killed, Tortured in Western Region Provide Justice for Army Abuses in Western Regions",HRW,1,Wau town,mostly Fertit neighbourhoods in Wau,West Bahr-al-Ghazal state,Wau county,7.697020,SSD,28.004460,POINT (28.004460 7.697020),140817,South Sudan,626,Africa,1,1,2016-02-18 00:00:00.000,2016-02-18 00:00:00.000,0,0,4,0,4,4,4,626,
233009,SSD-2016-3-626-12,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""Human Rights Watch,2016-05-24,South Sudan: Civilians Killed, Tortured in Western Region Provide Justice for Army Abuses in Western Regions""",Human Rights Watch,2016-05-24,"South Sudan: Civilians Killed, Tortured in Western Region Provide Justice for Army Abuses in Western Regions",HRW,1,Wau town,"in Wau
Western Bahr el Ghazal",West Bahr-al-Ghazal state,Wau county,7.697020,SSD,28.004460,POINT (28.004460 7.697020),140817,South Sudan,626,Africa,1,1,2016-04-09 00:00:00.000,2016-04-09 00:00:00.000,0,0,3,0,3,3,3,626,
226641,SSD-2016-3-626-4,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,3,"""Agence France Presse,2016-05-20,Slovak nun shot dead in South Sudan: UN radio"";""All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis]"";""United Nations Security Council Report,2016-06-20,Report of the Secretary-General on South Sudan (covering the period from 1 April to 3 June 2016) S/2016/552*""",Agence France Presse;All Africa;United Nations Security Council Report,2016-05-20;2016-11-23;2016-06-20,Slovak nun shot dead in South Sudan: UN radio;New Abuse of Civilians by Both Sides [analysis];Report of the Secretary-General on South Sudan (covering the period from 1 April to 3 June 2016) S/2016/552*,"UN radio
HRW",1,Yei town,southern town of Yei,Central Equatoria state,Yei county,4.094440,SSD,30.676390,POINT (30.676390 4.094440),135782,South Sudan,626,Africa,1,2,2016-05-15 00:00:00.000,2016-05-16 00:00:00.000,0,0,1,0,1,1,1,626,
227684,SSD-2016-3-626-0,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,4,"""All Africa,2016-06-28,Hundreds Reportedly Killed or Injured in Attacks"";""BBC Monitoring Africa,2016-06-29,South Sudan army to investigate killing of civilians in Wau"";""All Africa,2016-12-22,Wau Displaced Tell of Death and Horrifying Escapes [analysis]"";""Republic of South Sudan report,2016-08-01,Report of the Investigation Committee on Wau Incident of 24th-26th June 2016""",All Africa;BBC Monitoring Africa;All Africa;Republic of South Sudan report,2016-06-28;2016-06-29;2016-12-22;2016-08-01,Hundreds Reportedly Killed or Injured in Attacks;South Sudan army to investigate killing of civilians in Wau;Wau Displaced Tell of Death and Horrifying Escapes [analysis];Report of the Investigation Committee on Wau Incident of 24th-26th June 2016,"residents
Catholic Church leaders",1,Wau town,Wau town,West Bahr-al-Ghazal state,Wau county,7.697020,SSD,28.004460,POINT (28.004460 7.697020),140817,South Sudan,626,Africa,2,2,2016-06-24 00:00:00.000,2016-06-27 00:00:00.000,0,0,24,0,24,24,24,626,
250087,SSD-2016-3-1175-4,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""Amnesty International,2017-06-18,UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA""",Amnesty International,2017-06-18,"UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA",witness,1,Baraka village,"Bereka in Lainya,",Central Equatoria state,Lainya county,4.416049,SSD,31.045343,POINT (31.045343 4.416049),135783,South Sudan,626,Africa,1,4,2016-07-01 00:00:00.000,2016-07-31 00:00:00.000,0,0,1,1,2,2,2,626,
232491,SSD-2016-3-626-10,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis]""",All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis],"relatives, witnesses, HRW",1,Yei town,inside of Yei,Central Equatoria state,Yei county,4.094440,SSD,30.676390,POINT (30.676390 4.094440),135782,South Sudan,626,Africa,2,5,2016-07-01 00:00:00.000,2016-11-06 00:00:00.000,0,0,0,0,0,6,0,626,
236326,SSD-2016-3-626-24,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""United Nations Security Council Report S/2016/963,2016-11-15,Interim report of the Panel of Experts on South Sudan estabished to Security Council resolution 2206 (2015)""",United Nations Security Council Report S/2016/963,2016-11-15,Interim report of the Panel of Experts on South Sudan estabished to Security Council resolution 2206 (2015),refugee,1,Nimule town,"town of Nimule, Magwi County",East Equatoria state,Magwi County,3.599910,SSD,32.055290,POINT (32.055290 3.599910),135065,South Sudan,626,Africa,1,4,2016-07-01 00:00:00.000,2016-07-31 00:00:00.000,0,0,7,0,7,7,7,626,
250057,SSD-2016-3-1175-2,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""Amnesty International ,2017-06-18, UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA""",Amnesty International,2017-06-18,"UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA",witness/relative,1,Kenyi village,"Kenyi in Lainya,",Central Equatoria state,Lainya county,4.202066,SSD,30.937343,POINT (30.937343 4.202066),135782,South Sudan,626,Africa,1,4,2016-07-01 00:00:00.000,2016-07-31 00:00:00.000,0,0,3,0,3,3,3,626,
229146,SSD-2016-3-626-2,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""All Africa,2016-08-15,Killings, Rapes, Looting in Juba [press release]""",All Africa,2016-08-15,"Killings, Rapes, Looting in Juba [press release]","friend
HRW",1,Juba city,"Bedale hotel in the Atlabara neighborhood, Juba",Central Equatoria state,Juba county,4.850000,SSD,31.616667,POINT (31.616667 4.850000),136504,South Sudan,626,Africa,1,2,2016-07-10 00:00:00.000,2016-07-11 00:00:00.000,0,0,1,0,1,1,1,626,
229135,SSD-2016-3-626-1,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,4,"""Reuters News,2016-08-04,South Sudan security forces killed, raped civilians -UN"";""Agence France Presse,2016-08-04,UN rights chief blames S. Sudan army for killings, rape"";""All Africa,2016-08-05,UN Says Government Raped, Killed"";""All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis]""",Reuters News;Agence France Presse;All Africa;All Africa,2016-08-04;2016-08-04;2016-08-05;2016-11-23,"South Sudan security forces killed, raped civilians -UN;UN rights chief blames S. Sudan army for killings, rape;UN Says Government Raped, Killed;New Abuse of Civilians by Both Sides [analysis]","Zeid Ra'ad Al Hussein, U.N. High Commissioner for Human Rights",1,Juba city,Juba’s Munuki area in hotels,Central Equatoria state,Juba county,4.850000,SSD,31.616667,POINT (31.616667 4.850000),136504,South Sudan,626,Africa,1,1,2016-07-11 00:00:00.000,2016-07-11 00:00:00.000,0,0,5,0,5,9,5,626,
233802,SSD-2016-3-626-18,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""United Nations Security Council Report,2016-09-19,Letter dated 19 September 2016 from the Panel of Experts on South Sudan established pursuant to Security Council resolution 2206 (2015) addressed to the President of the Security Council S/2016/793""",United Nations Security Council Report,2016-09-19,Letter dated 19 September 2016 from the Panel of Experts on South Sudan established pursuant to Security Council resolution 2206 (2015) addressed to the President of the Security Council S/2016/793,"victim
UN Panel of Experts",1,Juba city,checkpoint in Juba,Central Equatoria state,Juba county,4.850000,SSD,31.616667,POINT (31.616667 4.850000),136504,South Sudan,626,Africa,1,1,2016-07-11 00:00:00.000,2016-07-11 00:00:00.000,0,0,3,0,3,3,3,626,
232483,SSD-2016-3-626-5,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis]""",All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis],"witness
HRW",1,Yei town,Dar es-Salam market in Yei,Central Equatoria state,Yei county,4.094440,SSD,30.676390,POINT (30.676390 4.094440),135782,South Sudan,626,Africa,1,1,2016-07-13 00:00:00.000,2016-07-13 00:00:00.000,0,0,4,0,4,4,4,626,
236325,SSD-2016-3-626-23,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""United Nations Security Council Report S/2016/963,2016-11-15,Interim report of the Panel of Experts on South Sudan estabished to Security Council resolution 2206 (2015)""",United Nations Security Council Report S/2016/963,2016-11-15,Interim report of the Panel of Experts on South Sudan estabished to Security Council resolution 2206 (2015),a witness,3,Torit county,"Torit, Eastern Equatoria",East Equatoria state,Torit county,4.500000,SSD,32.500000,POINT (32.500000 4.500000),136506,South Sudan,626,Africa,1,1,2016-07-30 00:00:00.000,2016-07-30 00:00:00.000,0,0,7,0,7,7,7,626,
250041,SSD-2016-3-1175-6,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""Amnesty International ,2017-06-18, UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA""",Amnesty International,2017-06-18,"UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA",witness,3,Kajo Keji county,"Liwolo in Kajo Keji,",Central Equatoria state,Kajo Keji county,3.883333,SSD,31.666667,POINT (31.666667 3.883333),135064,South Sudan,626,Africa,1,4,2016-08-01 00:00:00.000,2016-08-31 00:00:00.000,0,0,1,3,4,4,4,626,
232484,SSD-2016-3-626-6,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis]""",All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis],"Witnesses
HRW",1,Yei town,Sopiri neighborhood of Yei,Central Equatoria state,Yei county,4.094440,SSD,30.676390,POINT (30.676390 4.094440),135782,South Sudan,626,Africa,1,4,2016-09-01 00:00:00.000,2016-09-30 00:00:00.000,0,0,1,0,1,1,1,626,
250038,SSD-2016-3-1175-1,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""Amnesty International ,2017-06-18, UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA""",Amnesty International,2017-06-18,"UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA",witness,1,Kajo Keji town,Kajo Keji in South Sudan.,Central Equatoria state,Kajo Keji county,3.883333,SSD,31.666667,POINT (31.666667 3.883333),135064,South Sudan,626,Africa,1,4,2016-09-01 00:00:00.000,2016-09-30 00:00:00.000,0,0,2,1,3,3,3,626,
250095,SSD-2016-3-1175-5,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""Amnesty International ,2017-06-18,UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA""",Amnesty International,2017-06-18,"UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA",witness,2,Morobo town,‘36 miles’,Central Equatoria state,Morobo county,3.686367,SSD,30.775746,POINT (30.775746 3.686367),135062,South Sudan,626,Africa,1,4,2016-09-01 00:00:00.000,2016-09-30 00:00:00.000,0,0,2,0,2,2,2,626,
236324,SSD-2016-3-626-22,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""United Nations Security Council Report S/2016/963,2016-11-15,Interim report of the Panel of Experts on South Sudan estabished to Security Council resolution 2206 (2015)""",United Nations Security Council Report S/2016/963,2016-11-15,Interim report of the Panel of Experts on South Sudan estabished to Security Council resolution 2206 (2015),confidential United  Nations  source,3,Yei county,market in Yei County.,Central Equatoria state,Yei county,4.239040,SSD,30.350080,POINT (30.350080 4.239040),135781,South Sudan,626,Africa,1,1,2016-09-19 00:00:00.000,2016-09-19 00:00:00.000,0,0,3,0,3,3,3,626,
232485,SSD-2016-3-626-7,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,1,"""All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis]""",All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis],"A relative 
HRW",1,Yei town,in Yei,Central Equatoria state,Yei county,4.094440,SSD,30.676390,POINT (30.676390 4.094440),135782,South Sudan,626,Africa,1,1,2016-10-14 00:00:00.000,2016-10-14 00:00:00.000,0,0,0,0,0,1,0,626,
232394,SSD-2016-3-626-9,2016,2016,2016,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,2,"""Xinhua News Agency,2016-11-17,Gunmen kill 12 civilians in South Sudan's Yei town"";""All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis]""",Xinhua News Agency;All Africa,2016-11-17;2016-11-23,Gunmen kill 12 civilians in South Sudan's Yei town;New Abuse of Civilians by Both Sides [analysis],"Athanasio Yongule, a minister in the Yei River State government
survivor, HRW",2,Yei town,"neighborhood 3km from Yei town, Equatoria region",Central Equatoria state,Yei county,4.094440,SSD,30.676390,POINT (30.676390 4.094440),135782,South Sudan,626,Africa,1,4,2016-11-07 00:00:00.000,2016-11-15 00:00:00.000,0,0,7,0,7,12,7,626,
241385,SSD-2017-3-1175-17,2017,2017,2017,1,Clear,3,113,708,Government of South Sudan - Civilians,113,1175,Government of South Sudan - Civilians,113,113,Government of South Sudan,9999,1,Civilians,2,"""UN SG,2017-03-16,Report of the Secretary-General on South Sudan (covering the period from 16 December 2016 to 1 March 2017) "";""UNMISS/OHCHR,2018-02-28,HUMAN RIGHTS VIOLATIONS AND ABUSES IN YEI JULY 2016 – JANUARY 2017""",UN SG;UNMISS/OHCHR,2017-03-16;2018-02-28,Report of the Secretary-General on South Sudan (covering the period from 16 December 2016 to 1 March 2017) ;HUMAN RIGHTS VIOLATIONS AND ABUSES IN YEI JULY 2016 – JANUARY 2017,UN SG,1,Yei town,"Yei town,",Central Equatoria state,Yei county,4.094440,SSD,30.676390,POINT (30.676390 4.094440),135782,South Sudan,626,Africa,1,4,2017-01-01 00:00:00.000,2017-01-15 00:00:00.000,0,0,1,0,1,1,1,626,
