"word","pos"
"hippy","A"
"hipshot","A"
"hip","A"
"hirable","A"
"hircine","A"
"hireable","A"
"hirstie","A"
"hirsute","A"
"hirtellous","A"
"hirudinean","A"
"hirudinoid","A"
"hirundine","A"
"Hispanic","A"
"hispidulous","A"
"hispid","A"
"histaminic","A"
"histie","A"
"histiocytic","A"
"histioid","A"
"histochemical","A"
"histogenetic","A"
"histographic","A"
"histoid","A"
"histological","A"
"histologic","A"
"histolytic","A"
"histomorphological","A"
"histopathological","A"
"histopathologic","A"
"histophysiological","A"
"historiated","A"
"historical","A"
"historicism","A"
"historicist","A"
"historic","A"
"historied","A"
"historiographical","A"
"historiographic","A"
"histrionic","A"
"hit-and-miss","A"
"hit-and-run","A"
"hit-or-miss","A"
"hit-run","A"
"hit-skip","A"
"hitchier","A"
"hitchiest","A"
"hitchy","A"
"hithermost","A"
"hither","A"
"Hitlerite","A"
"hitless","A"
"hittable","A"
"Hittite","A"
"hit","A"
"hiveless","A"
"hivelike","A"
"hoarier","A"
"hoariest","A"
"hoarse","A"
"hoary-headed","A"
"hoary","A"
"hoar","A"
"hoatching","A"
"hob-and-nob","A"
"Hobbesian","A"
"Hobbes","A"
"Hobbistical","A"
"hobbyless","A"
"hoblike","A"
"hobnailed","A"
"hoc","A"
"hoelike","A"
"hog-backed","A"
"hog-wild","A"
"Hogarthian","A"
"hogged","A"
"hoggish","A"
"hoglike","A"
"Hohokam","A"
"hoidenish","A"
"hoiden","A"
"hoity-toity","A"
"hokey","A"
"Holarctic","A"
"holdable","A"
"hole-and-corner","A"
"hole-high","A"
"holeless","A"
"holeproof","A"
"holey","A"
"holier-than-thou","A"
"holier","A"
"holiest","A"
"holies","A"
"holistic","A"
"hollow-backed","A"
"hollow-eyed","A"
"hollowhearted","A"
"hollow","A"
"Hollywoodian","A"
"Hollywoodish","A"
"holmic","A"
"holoblastic","A"
"holocarpic","A"
"holocaustal","A"
"holocaustic","A"
"Holocene","A"
"holocrine","A"
"holohedral","A"
"holometabolous","A"
"holomorphic","A"
"holophrastic","A"
"holophytic","A"
"holopneustic","A"
"holosericeous","A"
"holothurian","A"
"holotypic","A"
"holozoic","A"
"holstered","A"
"holy","A"
"homalographic","A"
"home-grown","A"
"home-made","A"
"homebound","A"
"homebred","A"
"homebrewed","A"
"homeless","A"
"homelier","A"
"homeliest","A"
"homelike","A"
"homely","A"
"homemade","A"
"homemaker","A"
"homemaking","A"
"homeomorphic","A"
"homeomorphous","A"
"homeopathic","A"
"homeoplastic","A"
"homeostatic","A"
"homeothermal","A"
"homeotypic","A"
"Homeric","A"
"homesick","A"
"homespun","A"
"hometown","A"
"homeward","A"
"homey","A"
"home","A"
"homicidal","A"
"homier","A"
"homiest","A"
"homiletic","A"
"hominid","A"
"hominine","A"
"hominoid","A"
"homocentric","A"
"homocercal","A"
"homochromatic","A"
"homochrome","A"
"homochromous","A"
"homochronous","A"
"homocyclic","A"
"homodont","A"
"homodyne","A"
"homoeomorphic","A"
"homoeomorphous","A"
"homoeopathic","A"
"homoerotic","A"
"homofermentative","A"
"homogamous","A"
"homogeneous","A"
"homogenetic","A"
"homogenous","A"
"homogonous","A"
"homographic","A"
"homoiothermal","A"
"homoiothermic","A"
"Homoiousian","A"
"homolecithal","A"
"homological","A"
"homolographic","A"
"homomorphic","A"
"homomorphous","A"
"homonymic","A"
"homonymous","A"
"Homoousian","A"
"homophonic","A"
"homophonous","A"
"homoplastic","A"
"homopolar","A"
"homopterous","A"
"homorganic","A"
"homosexual","A"
"homosporous","A"
"homostyled","A"
"homotaxial","A"
"homotaxic","A"
"homothallic","A"
"homothermal","A"
"homothetic","A"
"homotypical","A"
"homotypic","A"
"homozygous","A"
"homuncular","A"
"homy","A"
"Honduranean","A"
"Honduranian","A"
"Honduran","A"
"honest","A"
"honey-sweet","A"
"honeydewed","A"
"honeyed","A"
"honeyful","A"
"honeyless","A"
"honeylike","A"
"honeysuckled","A"
"honied","A"
"Honorable","A"
"honorable","A"
"honorary","A"
"honorific","A"
"honorless","A"
"honourable","A"
"honourless","A"
"honour","A"
"hooded","A"
"hoodless","A"
"hoodlike","A"
"hoodlumish","A"
"hoodwinkable","A"
"hoofbound","A"
"hoofed","A"
"hoofless","A"
"hooflike","A"
"hook-nosed","A"
"hooked","A"
"hookier","A"
"hookiest","A"
"hookless","A"
"hooklike","A"
"hookwormy","A"
"hooly","A"
"hoopless","A"
"hooplike","A"
"hopeful","A"
"hopeless","A"
"Hopkinsian","A"
"Hopkinsonian","A"
"hoplitic","A"
"hopping","A"
"horal","A"
"horary","A"
"Horatian","A"
"horizonless","A"
"horizontal","A"
"hormic","A"
"hormonal","A"
"hormonic","A"
"horn-mad","A"
"horn-rimmed","A"
"hornblendic","A"
"horned","A"
"hornier","A"
"horniest","A"
"hornish","A"
"hornless","A"
"hornlike","A"
"horny","A"
"horologic","A"
"horopteric","A"
"horoscopic","A"
"horotelic","A"
"horrendous","A"
"horrent","A"
"horrible","A"
"horrid","A"
"horrific","A"
"horror-struck","A"
"horse-and-buggy","A"
"horse-faced","A"
"horsehaired","A"
"horselike","A"
"horseplayful","A"
"horsey","A"
"horsier","A"
"horsiest","A"
"horsy","A"
"hortatory","A"
"horticultural","A"
"hoseless","A"
"hoselike","A"
"hospitable","A"
"hostile","A"
"hostless","A"
"hostly","A"
"hot-blooded","A"
"hot-dipped","A"
"hot-headed","A"
"hot-short","A"
"hot-tempered","A"
"Hotatian","A"
"hotelless","A"
"hotfoot","A"
"hotheaded","A"
"hotshot","A"
"hotspurred","A"
"hotsy-totsy","A"
"Hottentotic","A"
"hotter","A"
"hottest","A"
"hotting","A"
"hottish","A"
"hot","A"
"hound's-tooth","A"
"houndish","A"
"houndlike","A"
"houndy","A"
"hourless","A"
"hourlong","A"
"hourly","A"
"house-broken","A"
"house-proud","A"
"house-to-house","A"
"housebound","A"
"housekeeperlike","A"
"houseless","A"
"housemaidy","A"
"housemotherly","A"
"housewifely","A"
"hoven","A"
"how-to","A"
"howe","A"
"howling","A"
"hoydenish","A"
"hubbly","A"
"hudibrastic","A"
"Hudibrastic","A"
"hued","A"
"hueless","A"
"huffier","A"
"huffiest","A"
"huffish","A"
"huffy","A"
"huger","A"
"hugest","A"
"huge","A"
"huggable","A"
"hugger-mugger","A"
"huggermugger","A"
"Huguenotic","A"
"Huguenot","A"
"hulkier","A"
"hulkiest","A"
"hulking","A"
"hulky","A"
"hull down","A"
"hull-less","A"
"huly","A"
"humane","A"
"humanistic","A"
"humanitarian","A"
"humanlike","A"
"humanoid","A"
"human","A"
"humbled","A"
"humbler","A"
"humblest","A"
"humble","A"
"humbling","A"
"humdrum","A"
"humectant","A"
"humeral","A"
"humic","A"
"humid","A"
"humiliatory","A"
"humilis","A"
"hummel","A"
"humming","A"
"hummocky","A"
"humoral","A"
"humorful","A"
"humoristical","A"
"humoristic","A"
"humorless","A"
"humorous","A"
"humourful","A"
"humourless","A"
"humoursome","A"
"humpbacked","A"
"humpier","A"
"humpiest","A"
"humpless","A"
"humpy","A"
"humuslike","A"
"hunchbacked","A"
"hundredfold","A"
"hundredth","A"
"Hungarian","A"
"hungerless","A"
"hungerly","A"
"hungry","A"
"hung","A"
"Hunkerous","A"
"hunky-dory","A"
"hunky","A"
"Hunlike","A"
"Hunnish","A"
"huntable","A"
"huntaway","A"
"hunted","A"
"hunterlike","A"
"hurly-burly","A"
"Hurrian","A"
"hurricane-decked","A"
"hurried","A"
"Hurri","A"
"hurry-scurry","A"
"hurry-skurry","A"
"hurry-up","A"
"hurtable","A"
"hurtful","A"
"hurtless","A"
"hurtling","A"
"husbandless","A"
"hush-hush","A"
"hushful","A"
"huskier","A"
"huskiest","A"
"husklike","A"
"husky","A"
"Hussite","A"
"hutlike","A"
"Huxleian","A"
"hyacinthine","A"
"hyaenic","A"
"hyaline","A"
"hyaloid","A"
"hyaloplasmic","A"
"hybridisable","A"
"hybridizable","A"
"hybrid","A"
"hybristic","A"
"hydra-headed","A"
"hydraemic","A"
"hydragogue","A"
"hydrarch","A"
"hydrargyric","A"
"hydrated","A"
"hydraulic","A"
"hydrazoic","A"
"hydrazo","A"
"hydremic","A"
"hydric","A"
"hydriodic","A"
"hydrobromic","A"
"hydrocarbonaceous","A"
"hydrocephalic","A"
"hydrocephaloid","A"
"hydrochloric","A"
"hydrocinnamoyl","A"
"hydrocinnamyl","A"
"hydrocyanic","A"
"hydrodynamic","A"
"hydroelectric","A"
"hydrofluoric","A"
"hydrogenous","A"
"hydrogeological","A"
"hydrogeologic","A"
"hydrographical","A"
"hydrographic","A"
"hydroid","A"
"hydrokinetic","A"
"hydrological","A"
"hydrologic","A"
"hydrolysable","A"
"hydrolytic","A"
"hydrolyzable","A"
"hydromantic","A"
"hydromechanical","A"
"hydromedusan","A"
"hydrometallurgical","A"
"hydrometeorological","A"
"hydrometrical","A"
"hydrometric","A"
"hydropathical","A"
"hydropathic","A"
"hydrophanous","A"
"hydrophilic","A"
"hydrophilous","A"
"hydrophobic","A"
"hydrophyllaceous","A"
"hydrophytic","A"
"hydropic","A"
"hydroponic","A"
"hydroptic","A"
"hydrorhizal","A"
"hydroscopical","A"
"hydroscopic","A"
"hydrostatic","A"
"hydrosulfurous","A"
"hydrotactic","A"
"hydrothecal","A"
"hydrotherapeutic","A"
"hydrothermal","A"
"hydrothoracic","A"
"hydrotropic","A"
"hydrous","A"
"hydroxylic","A"
"hydroxy","A"
"hydrozoan","A"
"hydro","A"
"hyenic","A"
"hyenine","A"
"hyenoid","A"
"hyetal","A"
"hyetographical","A"
"hyetographic","A"
"hyetological","A"
"Hygeian","A"
"hygienic","A"
"hygrometric","A"
"hygrophilous","A"
"hygrophytic","A"
"hygroscopic","A"
"hylomorphic","A"
"hylophagous","A"
"hylotheistical","A"
"hylotheistic","A"
"hylotheist","A"
"hylotropic","A"
"hylozoic","A"
"hylozoistic","A"
"hymeneal","A"
"hymenial","A"
"hymenopterous","A"
"Hymettian","A"
"Hymettic","A"
"hymnal","A"
"hymnless","A"
"hymnlike","A"
"hymnodical","A"
"hymnological","A"
"hymnologic","A"
"hyoid","A"
"hyolithid","A"
"hypabyssal","A"
"hypaesthesic","A"
"hypaethral","A"
"hypalgesic","A"
"hypanthial","A"
"hyped up","A"
"hyper-Dorian","A"
"hyperaccurate","A"
"hyperacid","A"
"hyperactive","A"
"hyperacute","A"
"hyperadipose","A"
"hyperaemic","A"
"hyperaesthetic","A"
"hyperalgesic","A"
"hyperaltruistic","A"
"hyperanabolic","A"
"hyperanarchic","A"
"hyperangelical","A"
"hyperangelic","A"
"hyperaphic","A"
"hyperarchaeological","A"
"hyperbarbarous","A"
"hyperbaric","A"
"hyperbatic","A"
"hyperbolic","A"
"hyperboloidal","A"
"Hyperborean","A"
"hyperbrachycephalic","A"
"hyperbranchial","A"
"hyperbrutal","A"
"hypercarbureted","A"
"hypercarnal","A"
"hypercatalectic","A"
"hypercathartic","A"
"hypercivilized","A"
"hyperclassical","A"
"hypercoagulable","A"
"hypercomposite","A"
"hyperconfident","A"
"hyperconscientious","A"
"hyperconscious","A"
"hyperconservative","A"
"hyperconstitutional","A"
"hypercorrect","A"
"hypercritical","A"
"hypercyanotic","A"
"hyperdelicate","A"
"hyperdelicious","A"
"hyperdemocratic","A"
"hyperdiabolical","A"
"hyperdiastolic","A"
"hyperdicrotic","A"
"hyperdolichocephalic","A"
"hyperdulical","A"
"hyperdulic","A"
"hyperelegant","A"
"hyperemetic","A"
"hyperemic","A"
"hyperemotional","A"
"hyperemotive","A"
"hyperenergetic","A"
"hyperenthusiastic","A"
"hyperesthetic","A"
"hyperethical","A"
"hypereutectic","A"
"hypereutectoid","A"
"hyperexcitable","A"
"hyperexcursive","A"
"hyperfastidious","A"
"hyperfine","A"
"hyperflexible","A"
"hyperfunctional","A"
"hypergamous","A"
"hypergenetical","A"
"hypergenetic","A"
"hyperglycaemic","A"
"hyperglycemic","A"
"hypergolic","A"
"hypergrammatical","A"
"hyperhidrotic","A"
"hyperhilarious","A"
"hyperidealistic","A"
"hyperimmune","A"
"hyperintellectual","A"
"hyperintelligent","A"
"hyperirritable","A"
"hyperkalemic","A"
"hyperkeratotic","A"
"hyperkinetic","A"
"hyperlethal","A"
"hyperleucocytotic","A"
"hyperlipaemic","A"
"hyperlipemic","A"
"hyperlogical","A"
"hyperlustrous","A"
"hypermagical","A"
"hypermetamorphic","A"
"hypermetaphorical","A"
"hypermetaphoric","A"
"hypermetaphysical","A"
"hypermetrical","A"
"hypermetric","A"
"hypermetropic","A"
"hypermiraculous","A"
"hypermodest","A"
"hypermoral","A"
"hypermotile","A"
"hypermystical","A"
"hypernatural","A"
"hyperneurotic","A"
"hypernitrogenous","A"
"hypernormal","A"
"hypernutritive","A"
"hyperobtrusive","A"
"hyperopic","A"
"hyperorganic","A"
"hyperorthodox","A"
"hyperorthognathous","A"
"hyperosmic","A"
"hyperostotic","A"
"hyperparasitic","A"
"hyperpathetical","A"
"hyperpathetic","A"
"hyperpatriotic","A"
"hyperperistaltic","A"
"hyperpersonal","A"
"hyperphysical","A"
"hyperpietic","A"
"hyperpigmented","A"
"hyperplastic","A"
"hyperploid","A"
"hyperpolysyllabic","A"
"hyperpotassemic","A"
"hyperprognathous","A"
"hyperprophetical","A"
"hyperprophetic","A"
"hyperpure","A"
"hyperpyretic","A"
"hyperpyrexial","A"
"hyperrational","A"
"hyperreactive","A"
"hyperresonant","A"
"hyperrhythmical","A"
"hyperridiculous","A"
"hyperritualistic","A"
"hyperromantic","A"
"hypersaintly","A"
"hypersceptical","A"
"hyperscholastic","A"
"hyperscrupulous","A"
"hypersensitive","A"
"hypersensual","A"
"hypersensuous","A"
"hypersentimental","A"
"hypersonic","A"
"hypersophisticated","A"
"hyperspatial","A"
"hyperspeculative","A"
"hyperspherical","A"
"hyperstatic","A"
"hypersthenic","A"
"hyperstoical","A"
"hypersubtle","A"
"hypersuggestible","A"
"hypersusceptible","A"
"hypersystolic","A"
"hypertechnical","A"
"hypertelic","A"
"hypertense","A"
"hypertensive","A"
"hyperthermal","A"
"hyperthyroid","A"
"hypertonic","A"
"hypertorrid","A"
"hypertoxic","A"
"hypertragical","A"
"hypertragic","A"
"hypertrophic","A"
"hypertropical","A"
"hypervascular","A"
"hypervigilant","A"
"hyperviscous","A"
"hypervoluminous","A"
"hypesthesic","A"
"hypethral","A"
"hyphal","A"
"hyphenated","A"
"hyphenic","A"
"hypnagogic","A"
"hypnoanalytic","A"
"hypnogenetic","A"
"hypnoidal","A"
"hypnoid","A"
"hypnological","A"
"hypnologic","A"
"hypnopompic","A"
"hypnosporic","A"
"hypnotic","A"
"hypnotisable","A"
"hypnotistic","A"
"hypnotizable","A"
"hypoacid","A"
"hypobaric","A"
"hypoblastic","A"
"hypobranchial","A"
"hypochloremic","A"
"hypochlorous","A"
"hypochondriac","A"
"hypochromic","A"
"hypocoristic","A"
"hypocotylous","A"
"hypocrateriform","A"
"hypocritical","A"
"hypocycloidal","A"
"hypodermal","A"
"hypodermic","A"
"Hypodorian","A"
"hypodynamic","A"
"hypoeutectic","A"
"hypoeutectoid","A"
"hypogastric","A"
"hypogeal","A"
"hypogenetic","A"
"hypogene","A"
"hypogenic","A"
"hypogenous","A"
"hypogeous","A"
"hypoglossal","A"
"hypoglycemic","A"
"hypognathous","A"
"hypogynous","A"
"hypokalemic","A"
"hypokinetic","A"
"hypolimnetic","A"
"hypolimnial","A"
"hypolithic","A"
"Hypolydian","A"
"hypomanic","A"
"hyponastic","A"
"hyponitrous","A"
"hypophloeodal","A"
"hypophosphoric","A"
"hypophosphorous","A"
"hypophyllous","A"
"hypophyseal","A"
"hypoplastic","A"
"hypoploid","A"
"hypopotassemic","A"
"hyporchematic","A"
"hyporight","A"
"hypostatic","A"
"hyposthenic","A"
"hypostomial","A"
"hypostyle","A"
"hyposulfurous","A"
"hypotactic","A"
"hypotensive","A"
"hypothalamic","A"
"hypothecary","A"
"hypothecial","A"
"hypothenar","A"
"hypothermal","A"
"hypothetical","A"
"hypothyroidism","A"
"hypothyroid","A"
"hypotonic","A"
"hypotrichous","A"
"hypoxanthic","A"
"hypoxic","A"
"hypsicephalic","A"
"hypsicephalous","A"
"hypsographical","A"
"hypsographic","A"
"hypsometrical","A"
"hypsometric","A"
"hyracoidian","A"
"hyracoid","A"
"Hyrcanian","A"
"hysteretic","A"
"hysterical","A"
"hysteric","A"
"hysterogenic","A"
"hysteroid","A"
"hystricomorphic","A"
"hystricomorph","A"
"hyte","A"
"iambic","A"
"iatric","A"
"iatrochemical","A"
"iatrogenic","A"
"Iberian","A"
"Ibsenian","A"
"Icarian","A"
"ice-cold","A"
"ice-cube","A"
"ice-free","A"
"ice-scoured","A"
"icebound","A"
"iced","A"
"Icelandic","A"
"iceless","A"
"icelike","A"
"Icenic","A"
"ichnographical","A"
"ichnographic","A"
"ichnological","A"
"ichorous","A"
"ichthyic","A"
"ichthyographic","A"
"ichthyoid","A"
"ichthyolitic","A"
"ichthyological","A"
"ichthyologic","A"
"ichthyophagous","A"
"ichthyosaurian","A"
"ichthyosauroid","A"
"ichthyotic","A"
"icicled","A"
"icier","A"
"iciest","A"
"ickier","A"
"ickiest","A"
"icky","A"
"iconic","A"
"iconoclastic","A"
"iconodulic","A"
"iconographic","A"
"iconolatrous","A"
"iconological","A"
"iconomatic","A"
"icosahedral","A"
"icteric","A"
"ictic","A"
"icy","A"
"Idaean","A"
"Idahoan","A"
"ideaful","A"
"ideaistic","A"
"idealess","A"
"idealistic","A"
"idealist","A"
"ideal","A"
"ideational","A"
"ideative","A"
"idempotent","A"
"idem","A"
"identical","A"
"identic","A"
"identifiable","A"
"ideographical","A"
"ideographic","A"
"ideologic","A"
"ideomotor","A"
"idioblastic","A"
"idiochromatic","A"
"idiocratical","A"
"idiocratic","A"
"idiodynamic","A"
"idioglottic","A"
"idiographic","A"
"idiomatic","A"
"idiomorphic","A"
"idiopathic","A"
"idiophonic","A"
"idioplasmatic","A"
"idioplasmic","A"
"idiorrhythmic","A"
"idiosyncratic","A"
"idiotic","A"
"idiotropic","A"
"idled","A"
"idlest","A"
"idle","A"
"idling","A"
"Idoistic","A"
"idolatrous","A"
"idoneous","A"
"Idumaean","A"
"Idumean","A"
"idyllic","A"
"iffy","A"
"igneous","A"
"ignescent","A"
"ignitable","A"
"ignitible","A"
"ignoble","A"
"ignominious","A"
"ignorable","A"
"ignorant","A"
"iguana","A"
"iguanid","A"
"ileac","A"
"ileocecal","A"
"iliac","A"
"Iliadic","A"
"ilka","A"
"ill-advised","A"
"ill-affected","A"
"ill-assorted","A"
"ill-at-ease","A"
"ill-behaved","A"
"ill-boding","A"
"ill-bred","A"
"ill-conditioned","A"
"ill-considered","A"
"ill-defined","A"
"ill-disposed","A"
"ill-fated","A"
"ill-favored","A"
"ill-favoured","A"
"ill-founded","A"
"ill-gotten","A"
"ill-humoured","A"
"ill-judged","A"
"ill-kempt","A"
"ill-looking","A"
"ill-mannered","A"
"ill-natured","A"
"ill-omened","A"
"ill-sorted","A"
"ill-spent","A"
"ill-starred","A"
"ill-suited","A"
"ill-timed","A"
"ill-willed","A"
"illative","A"
"illaudable","A"
"illegal","A"
"illegible","A"
"illegitimate","A"
"illhumored","A"
"illiberal","A"
"illicit","A"
"illimitable","A"
"Illinoian","A"
"Illinoisan","A"
"Illinois","A"
"illiquid","A"
"illiterate","A"
"illogical","A"
"illtempered","A"
"illuminable","A"
"illuminant","A"
"illuminate","A"
"illuminating","A"
"illuminational","A"
"illuminative","A"
"illusionary","A"
"illusioned","A"
"illusionistic","A"
"illusive","A"
"illusory","A"
"illustratable","A"
"illustrational","A"
"illustrative","A"
"illustrious","A"
"illuvial","A"
"Illyrian","A"
"ill","A"
"imageable","A"
"imagerial","A"
"imaginable","A"
"imaginal","A"
"imaginary","A"
"imaginational","A"
"imaginative","A"
"imagism","A"
"imagistic","A"
"imagist","A"
"imbecile","A"
"imbecilic","A"
"imbibitional","A"
"imbricate","A"
"imbricative","A"
"imidic","A"
"imido","A"
"imino","A"
"imitable","A"
"imitational","A"
"imitative","A"
"immaculate","A"
"immanent","A"
"immane","A"
"immaterial","A"
"immature","A"
"immeasurable","A"
"immediate","A"
"immedicable","A"
"immemorial","A"
"immense","A"
"immensurable","A"
"immersed","A"
"immersible","A"
"immethodical","A"
"immigrational","A"
"immigratory","A"
"imminent","A"
"immiscible","A"
"immitigable","A"
"immobile","A"
"immoderate","A"
"immodest","A"
"immoral","A"
"immortalisable","A"
"immortalizable","A"
"immortal","A"
"immotile","A"
"immovable","A"
"immune","A"
"immunogenetical","A"
"immunogenetic","A"
"immunogenic","A"
"immunological","A"
"immunologic","A"
"immusical","A"
"immutable","A"
"impacted","A"
"impactful","A"
"impactive","A"
"impairable","A"
"impalpable","A"
"imparipinnate","A"
"imparisyllabic","A"
"impartable","A"
"impartial","A"
"impartible","A"
"impar","A"
"impassable","A"
"impassible","A"
"impassionate","A"
"impassioned","A"
"impassive","A"
"impatient","A"
"impavid","A"
"impeachable","A"
"impeccable","A"
"impeccant","A"
"impeccunious","A"
"impecunious","A"
"impedible","A"
"impedient","A"
"impedimental","A"
"impedimentary","A"
"impeditive","A"
"impellent","A"
"impel","A"
"impendent","A"
"impending","A"
"impenetrable","A"
"impenitent","A"
"impennate","A"
"imperatival","A"
"imperative","A"
"imperatorial","A"
"imperceptible","A"
"imperceptive","A"
"impercipient","A"
"imperfectible","A"
"imperfective","A"
"imperfect","A"
"imperforate","A"
"imperialistic","A"
"imperialist","A"
"Imperial","A"
"imperial","A"
"imperious","A"
"imperishable","A"
"impermanent","A"
"impermeable","A"
"impermissible","A"
"imperscriptible","A"
"impersonal","A"
"impertinent","A"
"imperturbable","A"
"impervious","A"
"impetiginous","A"
"impetrative","A"
"impetratory","A"
"impetuous","A"
"impingent","A"
"impious","A"
"impish","A"
"implacable","A"
"implacental","A"
"implausible","A"
"impleadable","A"
"implemental","A"
"implicational","A"
"implicative","A"
"implicatory","A"
"implicit","A"
"implied","A"
"implorable","A"
"imploratory","A"
"implosive","A"
"impolite","A"
"impolitic","A"
"imponderable","A"
"importable","A"
"important","A"
"importunate","A"
"imposable","A"
"imposing","A"
"impossible","A"
"impostrous","A"
"imposturous","A"
