Entity,Code,Year,Annual CO2 emissions (per capita),GDP per capita,145446-annotations,"Total population (Gapminder, HYDE & UN)",Continent
Central African Republic,CAF,1890,,,,1022983,
Central African Republic,CAF,1891,,,,1021760,
Central African Republic,CAF,1892,,,,1018912,
Central African Republic,CAF,1893,,,,1014441,
Central African Republic,CAF,1894,,,,1009990,
Central African Republic,CAF,1895,,,,1005558,
Central African Republic,CAF,1896,,,,1001146,
Central African Republic,CAF,1897,,,,996753,
Central African Republic,CAF,1898,,,,992379,
Central African Republic,CAF,1899,,,,987735,
Central African Republic,CAF,1900,,,,982825,
Central African Republic,CAF,1901,,,,977652,
Central African Republic,CAF,1902,,,,972217,
Central African Republic,CAF,1903,,,,966523,
Central African Republic,CAF,1904,,,,960864,
Central African Republic,CAF,1905,,,,955237,
Central African Republic,CAF,1906,,,,949643,
Central African Republic,CAF,1907,,,,944082,
Central African Republic,CAF,1908,,,,938553,
Central African Republic,CAF,1909,,,,933242,
Central African Republic,CAF,1910,,,,928145,
Central African Republic,CAF,1911,,,,923260,
Central African Republic,CAF,1912,,,,918586,
Central African Republic,CAF,1913,,,,914120,
Central African Republic,CAF,1914,,,,909676,
Central African Republic,CAF,1915,,,,905254,
Central African Republic,CAF,1916,,,,900853,
Central African Republic,CAF,1917,,,,896473,
Central African Republic,CAF,1918,,,,891986,
Central African Republic,CAF,1919,,,,890701,
Central African Republic,CAF,1920,,,,892644,
Central African Republic,CAF,1921,,,,897840,
Central African Republic,CAF,1922,,,,906316,
Central African Republic,CAF,1923,,,,918099,
Central African Republic,CAF,1924,,,,930034,
Central African Republic,CAF,1925,,,,942124,
Central African Republic,CAF,1926,,,,954372,
Central African Republic,CAF,1927,,,,966779,
Central African Republic,CAF,1928,,,,979347,
Central African Republic,CAF,1929,,,,991877,
Central African Republic,CAF,1930,,,,1004367,
Central African Republic,CAF,1931,,,,1016814,
Central African Republic,CAF,1932,,,,1029214,
Central African Republic,CAF,1933,,,,1041565,
Central African Republic,CAF,1934,,,,1054064,
Central African Republic,CAF,1935,,,,1066712,
Central African Republic,CAF,1936,,,,1079513,
Central African Republic,CAF,1937,,,,1092467,
Central African Republic,CAF,1938,,,,1105577,
Central African Republic,CAF,1939,,,,1119749,
Central African Republic,CAF,1940,,,,1135012,
Central African Republic,CAF,1941,,,,1151393,
Central African Republic,CAF,1942,,,,1168920,
Central African Republic,CAF,1943,,,,1187623,
Central African Republic,CAF,1944,,,,1206625,
Central African Republic,CAF,1945,,,,1225931,
Central African Republic,CAF,1946,,,,1245546,
Central African Republic,CAF,1947,,,,1265475,
Central African Republic,CAF,1948,,,,1285722,
Central African Republic,CAF,1949,,,,1306117,
Central African Republic,CAF,2021,,,,4919987,
Chad,TCD,1959,0.0211,983,,2945100,
Chad,TCD,1960,0.0183,974,,3001604,
Chad,TCD,1961,0.0168,971,,3060365,
Chad,TCD,1962,0.027,1004,,3121226,
Chad,TCD,1963,0.0288,972,,3183576,
Chad,TCD,1964,0.0305,929,,3246527,
Chad,TCD,1965,0.0321,913,,3309583,
Chad,TCD,1966,0.025,878,,3372182,
Chad,TCD,1967,0.0341,866,,3434817,
Chad,TCD,1968,0.0356,843,,3499370,
Chad,TCD,1969,0.0452,881,,3568402,
Chad,TCD,1970,0.0342,880,,3643608,
Chad,TCD,1971,0.0403,877,,3726189,
Chad,TCD,1972,0.0317,800,,3815253,
Chad,TCD,1973,0.0413,746,,3907891,
Chad,TCD,1974,0.0376,829,,3999918,
Chad,TCD,1975,0.0448,952,,4088568,
Chad,TCD,1976,0.0439,918,,4173131,
Chad,TCD,1977,0.0465,830,,4255242,
Chad,TCD,1978,0.0448,808,,4337292,
Chad,TCD,1979,0.0456,622,,4422743,
Chad,TCD,1980,0.0463,583,,4514427,
Chad,TCD,1981,0.0453,521,,4612858,
Chad,TCD,1982,0.0435,524,,4718157,
Chad,TCD,1983,0.0425,577,,4832316,
Chad,TCD,1984,0.0436,601,,4957561,
Chad,TCD,1985,0.0352,642,,5095400,
Chad,TCD,1986,0.0356,662,,5247281,
Chad,TCD,1987,0.0366,663,,5412844,
Chad,TCD,1988,0.0118,692,,5589624,
Chad,TCD,1989,0.0178,685,,5773930,
Chad,TCD,1990,0.0633,692,,5963250,
Chad,TCD,1991,0.0625,703.2837,,6157085,
Chad,TCD,1992,0.064,698.739,,6356741,
Chad,TCD,1993,0.0614,680.8005,,6563925,
Chad,TCD,1994,0.06,713.8271,,6781057,
Chad,TCD,1995,0.0601,700.7076,,7010159,
Chad,TCD,1996,0.0601,694.105,,7250974,
Chad,TCD,1997,0.0601,719.1531,,7503494,
Chad,TCD,1998,0.0594,753.8608,,7770053,
Chad,TCD,1999,0.0591,733.7812,,8053532,
Chad,TCD,2000,0.0583,716.0424,,8355654,
Chad,TCD,2001,0.0578,783.0552,,8678049,
Chad,TCD,2002,0.0565,831.8292,,9019226,
Chad,TCD,2003,0.0793,925.5126,,9373913,
Chad,TCD,2004,0.0768,1200.2726,,9734761,
Chad,TCD,2005,0.0758,1266.105,,10096630,
Chad,TCD,2006,0.0757,1225.5163,,10457122,
Chad,TCD,2007,0.0789,1422.3408,,10818031,
Chad,TCD,2008,0.0829,1422.2312,,11183589,
Chad,TCD,2009,0.0815,1533.1795,,11560142,
Chad,TCD,2010,0.0834,1720.3343,,11952134,
Chad,TCD,2011,0.0905,1661,,12360986,
Chad,TCD,2012,0.048,1793,,12784748,
Chad,TCD,2013,0.0496,1888,,13220433,
Chad,TCD,2014,0.0724,2279,,13663562,
Chad,TCD,2015,0.0494,2384,,14110971,Africa
Chad,TCD,2016,0.0696,2189,,14561658,
Chad,TCD,2017,0.069,2066.3463,,15016761,
Chad,TCD,2018,0.0675,2046.3631,,15477727,
Chad,TCD,2019,0.063,,,15946882,
Chad,TCD,2020,0.0555,,,16425859,
Chad,TCD,1950,,815,,2502321,
Chad,TCD,1951,,834,,2543879,
Chad,TCD,1952,,851,,2588874,
Chad,TCD,1953,,870,,2636247,
Chad,TCD,1954,,888,,2685188,
Chad,TCD,1955,,907,,2735205,
Chad,TCD,1956,,926,,2786048,
Chad,TCD,1957,,945,,2837770,
Chad,TCD,1958,,966,,2890636,
Chad,TCD,-10000,,,,9682,
Chad,TCD,-9000,,,,12910,
Chad,TCD,-8000,,,,17213,
Chad,TCD,-7000,,,,22951,
Chad,TCD,-6000,,,,30601,
Chad,TCD,-5000,,,,40802,
Chad,TCD,-4000,,,,54403,
Chad,TCD,-3000,,,,72537,
Chad,TCD,-2000,,,,96717,
Chad,TCD,-1000,,,,128956,
Chad,TCD,0,,,,171941,
Chad,TCD,100,,,,196504,
Chad,TCD,200,,,,224577,
Chad,TCD,300,,,,256659,
Chad,TCD,400,,,,293325,
Chad,TCD,500,,,,335228,
Chad,TCD,600,,,,383119,
Chad,TCD,700,,,,437849,
Chad,TCD,800,,,,500400,
Chad,TCD,900,,,,528200,
Chad,TCD,1000,,,,556000,
Chad,TCD,1100,,,,597698,
Chad,TCD,1200,,,,639400,
Chad,TCD,1300,,,,699998,
Chad,TCD,1400,,,,780000,
Chad,TCD,1500,,,,833999,
Chad,TCD,1600,,,,972999,
Chad,TCD,1700,,,,1112001,
Chad,TCD,1710,,,,1148103,
Chad,TCD,1720,,,,1157266,
Chad,TCD,1730,,,,1166908,
Chad,TCD,1740,,,,1177072,
Chad,TCD,1750,,,,1187815,
Chad,TCD,1760,,,,1199210,
Chad,TCD,1770,,,,1211324,
Chad,TCD,1780,,,,1224245,
Chad,TCD,1790,,,,1238087,
Chad,TCD,1800,,,,1432000,
Chad,TCD,1801,,,,1438365,
Chad,TCD,1802,,,,1444759,
Chad,TCD,1803,,,,1451181,
Chad,TCD,1804,,,,1457631,
Chad,TCD,1805,,,,1464111,
Chad,TCD,1806,,,,1470618,
Chad,TCD,1807,,,,1477155,
Chad,TCD,1808,,,,1483721,
Chad,TCD,1809,,,,1490317,
Chad,TCD,1810,,,,1496970,
Chad,TCD,1811,,,,1503625,
Chad,TCD,1812,,,,1510308,
Chad,TCD,1813,,,,1517022,
Chad,TCD,1814,,,,1523765,
Chad,TCD,1815,,,,1530538,
Chad,TCD,1816,,,,1537341,
Chad,TCD,1817,,,,1544175,
Chad,TCD,1818,,,,1551038,
Chad,TCD,1819,,,,1557933,
Chad,TCD,1820,,,,1564858,
Chad,TCD,1821,,,,1571814,
Chad,TCD,1822,,,,1578800,
Chad,TCD,1823,,,,1585818,
Chad,TCD,1824,,,,1592867,
Chad,TCD,1825,,,,1599948,
Chad,TCD,1826,,,,1607059,
Chad,TCD,1827,,,,1614203,
Chad,TCD,1828,,,,1621378,
Chad,TCD,1829,,,,1628585,
Chad,TCD,1830,,,,1635824,
Chad,TCD,1831,,,,1643095,
Chad,TCD,1832,,,,1650399,
Chad,TCD,1833,,,,1657735,
Chad,TCD,1834,,,,1665104,
Chad,TCD,1835,,,,1672505,
Chad,TCD,1836,,,,1679939,
Chad,TCD,1837,,,,1687407,
Chad,TCD,1838,,,,1694907,
Chad,TCD,1839,,,,1702441,
Chad,TCD,1840,,,,1710008,
Chad,TCD,1841,,,,1717609,
Chad,TCD,1842,,,,1725244,
Chad,TCD,1843,,,,1732913,
Chad,TCD,1844,,,,1740616,
Chad,TCD,1845,,,,1748353,
Chad,TCD,1846,,,,1756124,
Chad,TCD,1847,,,,1763930,
Chad,TCD,1848,,,,1771771,
Chad,TCD,1849,,,,1778415,
Chad,TCD,1850,,,,1783856,
Chad,TCD,1851,,,,1788815,
Chad,TCD,1852,,,,1792560,
Chad,TCD,1853,,,,1795083,
Chad,TCD,1854,,,,1797610,
Chad,TCD,1855,,,,1800140,
Chad,TCD,1856,,,,1802672,
Chad,TCD,1857,,,,1805209,
Chad,TCD,1858,,,,1807748,
Chad,TCD,1859,,,,1810291,
Chad,TCD,1860,,,,1812837,
Chad,TCD,1861,,,,1815386,
Chad,TCD,1862,,,,1817939,
Chad,TCD,1863,,,,1820494,
Chad,TCD,1864,,,,1823054,
Chad,TCD,1865,,,,1825616,
Chad,TCD,1866,,,,1828182,
Chad,TCD,1867,,,,1830751,
Chad,TCD,1868,,,,1833323,
Chad,TCD,1869,,,,1836266,
Chad,TCD,1870,,,,1839582,
Chad,TCD,1871,,,,1843271,
Chad,TCD,1872,,,,1847337,
Chad,TCD,1873,,,,1851779,
Chad,TCD,1874,,,,1856231,
Chad,TCD,1875,,,,1860694,
Chad,TCD,1876,,,,1865168,
Chad,TCD,1877,,,,1869652,
Chad,TCD,1878,,,,1874146,
Chad,TCD,1879,,,,1878651,
Chad,TCD,1880,,,,1883166,
Chad,TCD,1881,,,,1887692,
Chad,TCD,1882,,,,1892229,
Chad,TCD,1883,,,,1896776,
Chad,TCD,1884,,,,1901333,
Chad,TCD,1885,,,,1905902,
Chad,TCD,1886,,,,1910481,
Chad,TCD,1887,,,,1915071,
Chad,TCD,1888,,,,1919671,
Chad,TCD,1889,,,,1920426,
Chad,TCD,1890,,,,1917354,
Chad,TCD,1891,,,,1910473,
Chad,TCD,1892,,,,1899802,
Chad,TCD,1893,,,,1885359,
Chad,TCD,1894,,,,1871025,
Chad,TCD,1895,,,,1856800,
Chad,TCD,1896,,,,1842683,
Chad,TCD,1897,,,,1828673,
Chad,TCD,1898,,,,1814769,
Chad,TCD,1899,,,,1802399,
Chad,TCD,1900,,,,1791548,
Chad,TCD,1901,,,,1782199,
Chad,TCD,1902,,,,1774337,
Chad,TCD,1903,,,,1767944,
Chad,TCD,1904,,,,1761575,
Chad,TCD,1905,,,,1755228,
Chad,TCD,1906,,,,1748904,
Chad,TCD,1907,,,,1742602,
Chad,TCD,1908,,,,1736323,
Chad,TCD,1909,,,,1730066,
Chad,TCD,1910,,,,1723831,
Chad,TCD,1911,,,,1717619,
Chad,TCD,1912,,,,1711428,
Chad,TCD,1913,,,,1705260,
Chad,TCD,1914,,,,1699114,
Chad,TCD,1915,,,,1692989,
Chad,TCD,1916,,,,1686887,
Chad,TCD,1917,,,,1680806,
Chad,TCD,1918,,,,1674083,
Chad,TCD,1919,,,,1673033,
Chad,TCD,1920,,,,1677707,
Chad,TCD,1921,,,,1688156,
Chad,TCD,1922,,,,1704433,
Chad,TCD,1923,,,,1726591,
Chad,TCD,1924,,,,1749037,
Chad,TCD,1925,,,,1771774,
Chad,TCD,1926,,,,1794807,
Chad,TCD,1927,,,,1818140,
Chad,TCD,1928,,,,1841776,
Chad,TCD,1929,,,,1865341,
Chad,TCD,1930,,,,1888830,
Chad,TCD,1931,,,,1912237,
Chad,TCD,1932,,,,1935557,
Chad,TCD,1933,,,,1958784,
Chad,TCD,1934,,,,1982289,
Chad,TCD,1935,,,,2006077,
Chad,TCD,1936,,,,2030150,
Chad,TCD,1937,,,,2054511,
Chad,TCD,1938,,,,2079165,
Chad,TCD,1939,,,,2105818,
Chad,TCD,1940,,,,2134522,
Chad,TCD,1941,,,,2165328,
Chad,TCD,1942,,,,2198290,
Chad,TCD,1943,,,,2233463,
Chad,TCD,1944,,,,2269199,
Chad,TCD,1945,,,,2305506,
Chad,TCD,1946,,,,2342394,
Chad,TCD,1947,,,,2379872,
Chad,TCD,1948,,,,2417950,
Chad,TCD,1949,,,,2458738,
Chad,TCD,2021,,,,16914985,
Channel Islands,OWID_CIS,1950,,,,102235,
Channel Islands,OWID_CIS,1951,,,,102969,
Channel Islands,OWID_CIS,1952,,,,103664,
Channel Islands,OWID_CIS,1953,,,,104320,
Channel Islands,OWID_CIS,1954,,,,104956,
Channel Islands,OWID_CIS,1955,,,,105608,
Channel Islands,OWID_CIS,1956,,,,106267,
Channel Islands,OWID_CIS,1957,,,,106966,
Channel Islands,OWID_CIS,1958,,,,107711,
Channel Islands,OWID_CIS,1959,,,,108526,
Channel Islands,OWID_CIS,1960,,,,109419,
Channel Islands,OWID_CIS,1961,,,,110398,
Channel Islands,OWID_CIS,1962,,,,111464,
Channel Islands,OWID_CIS,1963,,,,112591,
Channel Islands,OWID_CIS,1964,,,,113777,
Channel Islands,OWID_CIS,1965,,,,114989,
Channel Islands,OWID_CIS,1966,,,,116229,
Channel Islands,OWID_CIS,1967,,,,117469,
Channel Islands,OWID_CIS,1968,,,,118725,
Channel Islands,OWID_CIS,1969,,,,119975,
Channel Islands,OWID_CIS,1970,,,,121200,
Channel Islands,OWID_CIS,1971,,,,122405,
Channel Islands,OWID_CIS,1972,,,,123611,
Channel Islands,OWID_CIS,1973,,,,124722,
Channel Islands,OWID_CIS,1974,,,,125680,
Channel Islands,OWID_CIS,1975,,,,126420,
Channel Islands,OWID_CIS,1976,,,,126908,
Channel Islands,OWID_CIS,1977,,,,127186,
Channel Islands,OWID_CIS,1978,,,,127395,
Channel Islands,OWID_CIS,1979,,,,127691,
Channel Islands,OWID_CIS,1980,,,,128204,
Channel Islands,OWID_CIS,1981,,,,128985,
Channel Islands,OWID_CIS,1982,,,,129976,
Channel Islands,OWID_CIS,1983,,,,131153,
Channel Islands,OWID_CIS,1984,,,,132445,
Channel Islands,OWID_CIS,1985,,,,133800,
Channel Islands,OWID_CIS,1986,,,,135242,
Channel Islands,OWID_CIS,1987,,,,136762,
Channel Islands,OWID_CIS,1988,,,,138250,
Channel Islands,OWID_CIS,1989,,,,139580,
Channel Islands,OWID_CIS,1990,,,,140677,
Channel Islands,OWID_CIS,1991,,,,141469,
Channel Islands,OWID_CIS,1992,,,,142006,
Channel Islands,OWID_CIS,1993,,,,142407,
Channel Islands,OWID_CIS,1994,,,,142867,
Channel Islands,OWID_CIS,1995,,,,143480,
Channel Islands,OWID_CIS,1996,,,,144348,
Channel Islands,OWID_CIS,1997,,,,145387,
Channel Islands,OWID_CIS,1998,,,,146500,
Channel Islands,OWID_CIS,1999,,,,147553,
Channel Islands,OWID_CIS,2000,,,,148439,
Channel Islands,OWID_CIS,2001,,,,149097,
Channel Islands,OWID_CIS,2002,,,,149591,
Channel Islands,OWID_CIS,2003,,,,150070,
Channel Islands,OWID_CIS,2004,,,,150722,
Channel Islands,OWID_CIS,2005,,,,151674,
Channel Islands,OWID_CIS,2006,,,,152999,
Channel Islands,OWID_CIS,2007,,,,154644,
Channel Islands,OWID_CIS,2008,,,,156441,
Channel Islands,OWID_CIS,2009,,,,158187,
Channel Islands,OWID_CIS,2010,,,,159718,
Channel Islands,OWID_CIS,2011,,,,160990,
Channel Islands,OWID_CIS,2012,,,,162051,
Channel Islands,OWID_CIS,2013,,,,163039,
Channel Islands,OWID_CIS,2014,,,,164107,
Channel Islands,OWID_CIS,2015,,,,165387,Europe
Channel Islands,OWID_CIS,2016,,,,166922,
Channel Islands,OWID_CIS,2017,,,,168666,
Channel Islands,OWID_CIS,2018,,,,170496,
Channel Islands,OWID_CIS,2019,,,,172264,
Channel Islands,OWID_CIS,2020,,,,173859,
Channel Islands,OWID_CIS,2021,,,,175244,
Chile,CHL,1895,0.1789,3304,,2928944,
Chile,CHL,1896,0.1801,3379,,2969578,
Chile,CHL,1897,0.2118,3210,,3010771,
Chile,CHL,1898,0.2425,3609,,3052531,
Chile,CHL,1899,0.2049,3467,,3094100,
Chile,CHL,1900,0.2711,3386,,3135464,
Chile,CHL,1901,0.4937,3416,,3176610,
Chile,CHL,1902,0.6092,3604,,3217523,
Chile,CHL,1903,0.6635,3381,,3258189,
Chile,CHL,1904,0.5963,3647,,3299365,
Chile,CHL,1905,0.6218,3470,,3341058,
Chile,CHL,1906,0.7213,3668,,3383272,
Chile,CHL,1907,0.6363,3810,,3426016,
Chile,CHL,1908,0.7087,4020,,3469296,
Chile,CHL,1909,0.6696,4042,,3513193,
Chile,CHL,1910,0.7899,4485,,3557716,
Chile,CHL,1911,0.8624,4481,,3602874,
Chile,CHL,1912,0.949,4806,,3648676,
Chile,CHL,1913,0.9083,4836,,3695132,
Chile,CHL,1914,0.7598,4071,,3742175,
Chile,CHL,1915,0.8092,3813,,3789811,
Chile,CHL,1916,0.9661,4600,,3838049,
Chile,CHL,1917,1.036,4621,,3886897,
Chile,CHL,1918,1.0092,4602,,3931976,
Chile,CHL,1919,0.976,3853,,3979281,
Chile,CHL,1920,0.6903,4248,,4028859,
Chile,CHL,1921,0.8171,3727,,4080761,
Chile,CHL,1922,0.6663,3814,,4135038,
Chile,CHL,1923,0.7264,4514,,4191741,
Chile,CHL,1924,0.9476,4779,,4249222,
Chile,CHL,1925,0.8821,4903,,4307491,
Chile,CHL,1926,0.8936,4702,,4366560,
Chile,CHL,1927,0.8758,4544,,4426438,
Chile,CHL,1928,0.8148,5609,,4487138,
Chile,CHL,1929,0.8821,5679,,4551838,
Chile,CHL,1930,0.8333,4876,,4620647,
Chile,CHL,1931,0.6236,3904,,4693678,
Chile,CHL,1932,0.6066,2950,,4771045,
Chile,CHL,1933,0.8432,3618,,4852864,
Chile,CHL,1934,0.9782,4269,,4936085,
Chile,CHL,1935,1.0178,4511,,5020734,
Chile,CHL,1936,0.9842,4584,,5106835,
Chile,CHL,1937,1.0162,5083,,5194412,
Chile,CHL,1938,1.0462,5070,,5283491,
Chile,CHL,1939,0.9314,5106,,5375888,
Chile,CHL,1940,0.9613,5177,,5471694,
Chile,CHL,1941,0.9994,5091,,5571001,
Chile,CHL,1942,1.0233,5161,,5673904,
Chile,CHL,1943,1.057,5209,,5780501,
Chile,CHL,1944,1.0425,5209,,5889101,
Chile,CHL,1945,0.9402,5553,,5999741,
Chile,CHL,1946,0.8886,5918,,6112459,
Chile,CHL,1947,0.9163,5187,,6227295,
Chile,CHL,1948,0.9786,5939,,6344289,
Chile,CHL,1949,0.9083,5710,,6467955,
Chile,CHL,1950,1.2807,5880,,6598518,
Chile,CHL,1951,1.4832,6001,,6729580,
Chile,CHL,1952,1.5436,6252,,6869714,
Chile,CHL,1953,1.4826,6582,,7016465,
Chile,CHL,1954,1.5458,6237,,7167909,
Chile,CHL,1955,1.5837,6341,,7322655,
Chile,CHL,1956,1.5818,6285,,7479848,
Chile,CHL,1957,1.5349,6758,,7639207,
Chile,CHL,1958,1.5961,6958,,7800869,
Chile,CHL,1959,1.5948,6409,,7965324,
Chile,CHL,1960,1.657,6781,,8132988,
Chile,CHL,1961,1.7412,6923,,8303804,
Chile,CHL,1962,1.9709,7071,,8476895,
Chile,CHL,1963,2.0042,7336,,8650390,
Chile,CHL,1964,1.9843,7320,,8821855,
Chile,CHL,1965,1.9742,7208,,8989607,
Chile,CHL,1966,2.051,7844,,9152848,
Chile,CHL,1967,2.066,7933,,9312091,
Chile,CHL,1968,2.2392,8053,,9468851,
Chile,CHL,1969,2.3409,8187,,9625304,
Chile,CHL,1970,2.5182,8195,,9783134,
Chile,CHL,1971,2.7211,8773,,9942716,
Chile,CHL,1972,2.7849,8520,,10103675,
Chile,CHL,1973,2.6873,7911,,10265827,
Chile,CHL,1974,2.4812,7857,,10428803,
Chile,CHL,1975,2.1662,6731,,10592310,
Chile,CHL,1976,2.2336,6868,,10756876,
Chile,CHL,1977,2.107,7438,,10922777,
Chile,CHL,1978,2.0595,7936,,11089165,
Chile,CHL,1979,2.1968,8475,,11254877,
Chile,CHL,1980,2.1975,9024,,11419350,
Chile,CHL,1981,2.1014,9427,,11582020,
Chile,CHL,1982,1.743,8016,,11743909,
Chile,CHL,1983,1.7356,7667,,11907955,
Chile,CHL,1984,1.8212,7992,,12078137,
Chile,CHL,1985,1.7364,8024,,12257238,
Chile,CHL,1986,1.7687,8325,,12445833,
Chile,CHL,1987,1.7717,8721,,12642917,
Chile,CHL,1988,2.0694,9199,,12847712,
Chile,CHL,1989,2.4507,10005,,13058758,
Chile,CHL,1990,2.4778,10203,,13274617,
Chile,CHL,1991,2.2934,10746.4916,,13495255,
Chile,CHL,1992,2.3308,11773.3007,,13719818,
Chile,CHL,1993,2.4348,12296.9256,,13944934,
Chile,CHL,1994,2.6483,12692.5511,,14166346,
Chile,CHL,1995,2.856,13715.933,,14380864,
Chile,CHL,1996,3.2639,14433.3198,,14587367,
Chile,CHL,1997,3.749,15079.8312,,14786227,
Chile,CHL,1998,3.7914,15259.5408,,14977736,
Chile,CHL,1999,4.0158,14846.4175,,15162801,
Chile,CHL,2000,3.7866,15211.6233,,15342350,
Chile,CHL,2001,3.3873,15448.0088,,15516112,
Chile,CHL,2002,3.4729,15509.8248,,15684413,
Chile,CHL,2003,3.4615,15809.1778,,15849649,
Chile,CHL,2004,3.6857,16478.9728,,16014972,
Chile,CHL,2005,3.7649,17137.486,,16182713,
Chile,CHL,2006,3.9102,17920.8031,,16354507,
Chile,CHL,2007,4.276,18487.9007,,16530201,
Chile,CHL,2008,4.2371,18804.0294,,16708255,
Chile,CHL,2009,3.9026,18184.4814,,16886184,
Chile,CHL,2010,4.1794,18909.8473,,17062531,
Chile,CHL,2011,4.5298,19705,,17233584,
Chile,CHL,2012,4.5794,20531,,17400359,
Chile,CHL,2013,4.6559,21135,,17571511,
Chile,CHL,2014,4.3681,21335,,17758969,
Chile,CHL,2015,4.5536,21589,,17969356,South America
Chile,CHL,2016,4.6346,21696,,18209072,
Chile,CHL,2017,4.5503,21650.3918,,18470435,
Chile,CHL,2018,4.5068,22104.7654,,18729166,
Chile,CHL,2019,4.5446,,,18952035,
Chile,CHL,2020,4.2462,,,19116209,
Chile,CHL,1800,,853,,771447,
Chile,CHL,1810,,853,,771447,
Chile,CHL,1811,,815,,771447,
Chile,CHL,1812,,802,,771447,
Chile,CHL,1813,,808,,771447,
Chile,CHL,1814,,813,,771447,
Chile,CHL,1815,,816,,771447,
Chile,CHL,1816,,789,,771447,
Chile,CHL,1817,,781,,771447,
Chile,CHL,1818,,822,,771447,
Chile,CHL,1819,,787,,774943,
Chile,CHL,1820,,824,,782013,
Chile,CHL,1821,,805,,792740,
Chile,CHL,1822,,830,,807205,
Chile,CHL,1823,,797,,825494,
Chile,CHL,1824,,786,,844197,
Chile,CHL,1825,,853,,863324,
Chile,CHL,1826,,885,,882884,
Chile,CHL,1827,,904,,902887,
Chile,CHL,1828,,910,,923344,
Chile,CHL,1829,,932,,943821,
Chile,CHL,1830,,925,,964311,
Chile,CHL,1831,,929,,984805,
Chile,CHL,1832,,956,,1005294,
Chile,CHL,1833,,961,,1025767,
Chile,CHL,1834,,983,,1046657,
Chile,CHL,1835,,1003,,1067973,
Chile,CHL,1836,,991,,1089722,
Chile,CHL,1837,,1028,,1111915,
Chile,CHL,1838,,1033,,1134559,
Chile,CHL,1839,,1023,,1157081,
Chile,CHL,1840,,1081,,1179467,
Chile,CHL,1841,,1081,,1201704,
Chile,CHL,1842,,1089,,1223779,
Chile,CHL,1843,,1111,,1245676,
Chile,CHL,1844,,1117,,1267965,
Chile,CHL,1845,,1141,,1290653,
Chile,CHL,1846,,1170,,1313747,
Chile,CHL,1847,,1183,,1337254,
Chile,CHL,1848,,1227,,1361181,
Chile,CHL,1849,,1298,,1385146,
Chile,CHL,1850,,1352,,1409141,
Chile,CHL,1851,,1392,,1434889,
Chile,CHL,1852,,1404,,1460713,
Chile,CHL,1853,,1364,,1486608,
Chile,CHL,1854,,1387,,1512959,
Chile,CHL,1855,,1425,,1539776,
Chile,CHL,1856,,1427,,1567065,
Chile,CHL,1857,,1462,,1594836,
Chile,CHL,1858,,1513,,1623097,
Chile,CHL,1859,,1559,,1651656,
Chile,CHL,1860,,1588,,1680513,
Chile,CHL,1861,,1575,,1709672,
Chile,CHL,1862,,1553,,1739133,
Chile,CHL,1863,,1596,,1768898,
Chile,CHL,1864,,1667,,1799169,
Chile,CHL,1865,,1710,,1829956,
Chile,CHL,1866,,1750,,1861267,
Chile,CHL,1867,,1666,,1893112,
Chile,CHL,1868,,1714,,1925498,
Chile,CHL,1869,,1849,,1958205,
Chile,CHL,1870,,1868,,1991234,
Chile,CHL,1871,,1836,,2024585,
Chile,CHL,1872,,1910,,2058261,
Chile,CHL,1873,,2024,,2092262,
Chile,CHL,1874,,1954,,2126822,
Chile,CHL,1875,,2050,,2161950,
Chile,CHL,1876,,1988,,2197656,
Chile,CHL,1877,,1908,,2233947,
Chile,CHL,1878,,1953,,2270835,
Chile,CHL,1879,,2219,,2307817,
Chile,CHL,1880,,2418,,2344886,
Chile,CHL,1881,,2488,,2382034,
Chile,CHL,1882,,2694,,2419254,
Chile,CHL,1883,,2683,,2456539,
Chile,CHL,1884,,2703,,2494395,
Chile,CHL,1885,,2547,,2532831,
Chile,CHL,1886,,2625,,2571855,
Chile,CHL,1887,,2783,,2611478,
Chile,CHL,1888,,2617,,2651707,
Chile,CHL,1889,,2708,,2691723,
Chile,CHL,1890,,2907,,2731509,
Chile,CHL,1891,,3038,,2771050,
Chile,CHL,1892,,3005,,2810328,
Chile,CHL,1893,,3084,,2849327,
Chile,CHL,1894,,2978,,2888863,
Chile,CHL,-10000,,,,34799,
Chile,CHL,-9000,,,,35725,
Chile,CHL,-8000,,,,36879,
Chile,CHL,-7000,,,,38283,
Chile,CHL,-6000,,,,39958,
Chile,CHL,-5000,,,,41929,
Chile,CHL,-4000,,,,44224,
Chile,CHL,-3000,,,,46875,
Chile,CHL,-2000,,,,49998,
Chile,CHL,-1000,,,,99997,
Chile,CHL,0,,,,199994,
Chile,CHL,100,,,,214468,
Chile,CHL,200,,,,230022,
Chile,CHL,300,,,,246701,
Chile,CHL,400,,,,264556,
Chile,CHL,500,,,,283766,
Chile,CHL,600,,,,304303,
Chile,CHL,700,,,,326325,
Chile,CHL,800,,,,350008,
Chile,CHL,900,,,,374975,
Chile,CHL,1000,,,,400009,
Chile,CHL,1100,,,,440022,
Chile,CHL,1200,,,,479973,
Chile,CHL,1300,,,,519988,
