"International Category ID","International Category Name","International Sector Code","International Sector Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
3,Governance,152,"Conflict, Peace, and Security",18,President's Budget Requests,2021,8896201000,8553191111
3,Governance,152,"Conflict, Peace, and Security",18,President's Budget Requests,2022,8743091000,8240429229
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2008,5832130000,6954525906
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2009,6111059000,7203875206
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2010,6463257000,7554124765
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2011,7613275000,8724158425
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2012,9599014000,10795051145
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2013,7872783000,8693766447
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2014,7914460000,8574760812
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2015,10083484000,10799891521
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2016,10021092000,10638837011
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2017,11351226000,11840820666
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2018,10094767588,10290587029
3,Governance,152,"Conflict, Peace, and Security",19,Initial Allocations,2019,10099409000,10099409000
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2006,1150978000,1439010403
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2007,1341252000,1632437230
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2008,1265292000,1508797992
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2009,2290491000,2700090336
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2010,2065118000,2413668370
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2011,1886474000,2161736968
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2012,1678661000,1887822158
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2013,1241408000,1370863550
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2014,908958000,984792070
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2015,972506773,1041601065
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2016,2249087000,2387730802
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2017,969504000,1011320101
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2018,839137000,855414673
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2019,821228000,821228000
3,Governance,160,Other Social Infrastructure and Services,1,Appropriated and Planned,2020,1007192000,987694566
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2001,631957316,890154308
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2002,957923362,1328008643
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2003,1135601719,1546123114
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2004,1262244649,1678316780
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2005,1633397280,2107524763
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2006,2260085366,2825672078
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2007,1618236951,1969555475
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2008,2115968510,2523187551
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2009,1902158373,2242313714
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2010,2305807105,2694980956
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2011,1728705392,1980947698
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2012,1080424332,1215045198
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2013,1227518079,1355525153
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2014,819000335,887329247
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2015,1353830179,1450016574
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2016,776336665,824193520
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2017,704353035,734732789
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2018,419029348,427157744
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2019,280736355,280736355
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2020,335375959,328883680
3,Governance,160,Other Social Infrastructure and Services,2,Obligations,2021,193754879,186284290
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2001,447310827,630067323
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2002,887230185,1230003764
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2003,1155147037,1572734076
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2004,1185457802,1576218792
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2005,1259181955,1624685671
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2006,1528956270,1911577787
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2007,1389804407,1691530264
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2008,2054168862,2449494538
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2009,1793974628,2114783892
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2010,2142846992,2504516432
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2011,1949719334,2234210657
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2012,1251615524,1407566776
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2013,1252221916,1382805141
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2014,897385964,972254572
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2015,1365329894,1462333299
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2016,775727816,823547164
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2017,787550785,821518956
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2018,489753720,499254020
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2019,332357010,332357010
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2020,321975226,315742348
3,Governance,160,Other Social Infrastructure and Services,3,Disbursements,2021,124116364,119330824
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2008,1075867000,1282918062
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2009,2463177000,2903657082
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2010,1995387000,2332168183
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2011,1612405000,1847677468
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2012,1190453000,1338783445
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2013,945145000,1043705877
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2014,911737000,987802921
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2015,1005082000,1076490686
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2016,989125000,1050099095
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2017,2010944000,2097678898
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2018,476588000,485832906
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2019,491958000,491958000
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2020,520968000,510882994
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2021,600658000,577498492
3,Governance,160,Other Social Infrastructure and Services,18,President's Budget Requests,2022,727460000,685636532
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2008,1176764000,1403232737
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2009,1197862000,1412070867
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2010,1738428000,2031839670
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2011,1170229000,1340981792
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2012,1035442000,1164458074
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2013,1241408000,1370863550
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2014,1017267000,1102137255
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2015,738631000,791108975
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2016,657778000,698326381
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2017,915584000,955074451
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2018,836023000,852240269
3,Governance,160,Other Social Infrastructure and Services,19,Initial Allocations,2019,915565000,915565000
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2006,755875000,945032828
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2007,723851000,880998742
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2008,434088000,517628421
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2009,1017318000,1199240904
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2010,1113155000,1301033171
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2011,1237835000,1418452458
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2012,1238000000,1392254800
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2013,1116993000,1233474397
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2014,407433000,441425001
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2015,5347058000,5726953739
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2016,255964000,271742768
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2017,330451000,344703827
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2018,321479000,327715087
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2019,303872000,303872000
4,Infrastructure,210,Transport and Storage,1,Appropriated and Planned,2020,235992000,231423614
4,Infrastructure,210,Transport and Storage,2,Obligations,2001,15155265,21347204
4,Infrastructure,210,Transport and Storage,2,Obligations,2002,19856594,27528016
4,Infrastructure,210,Transport and Storage,2,Obligations,2003,1382076545,1881698901
4,Infrastructure,210,Transport and Storage,2,Obligations,2004,2053059966,2729807565
4,Infrastructure,210,Transport and Storage,2,Obligations,2005,577762092,745469529
4,Infrastructure,210,Transport and Storage,2,Obligations,2006,737980708,922660476
4,Infrastructure,210,Transport and Storage,2,Obligations,2007,782748037,952682293
4,Infrastructure,210,Transport and Storage,2,Obligations,2008,1511409514,1802280930
4,Infrastructure,210,Transport and Storage,2,Obligations,2009,1443467855,1701597409
4,Infrastructure,210,Transport and Storage,2,Obligations,2010,912371638,1066361620
4,Infrastructure,210,Transport and Storage,2,Obligations,2011,637700900,730750382
4,Infrastructure,210,Transport and Storage,2,Obligations,2012,489948725,550996331
4,Infrastructure,210,Transport and Storage,2,Obligations,2013,177065501,195530109
4,Infrastructure,210,Transport and Storage,2,Obligations,2014,244863082,265291923
4,Infrastructure,210,Transport and Storage,2,Obligations,2015,216992687,232409508
4,Infrastructure,210,Transport and Storage,2,Obligations,2016,42713621,45346685
4,Infrastructure,210,Transport and Storage,2,Obligations,2017,20438740,21320294
4,Infrastructure,210,Transport and Storage,2,Obligations,2018,176046937,179461915
4,Infrastructure,210,Transport and Storage,2,Obligations,2019,317965212,317965212
4,Infrastructure,210,Transport and Storage,2,Obligations,2020,14562576,14280665
