"Country Code","Country Name","Region ID","Region Name","Income Group Acronym","Income Group Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2001,50149868,70639449
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2002,4996000,6926161
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2003,412082,561050
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2004,1258332,1673113
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2005,74670863,96345632
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2006,800597,1000949
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2007,2235619,2720969
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2008,3329779,3970599
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2009,33455296,39437972
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2010,12032327,14063144
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2011,23491193,26918887
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2012,99978840,112436193
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2013,82681262,91303369
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2014,60880305,65959514
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2015,56174203,60165244
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2016,65631597,69677416
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2017,57946271,60445578
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2018,62585332,63799360
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2019,63405196,63405196
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2020,49401773,48445431
CS-KM,Kosovo,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2021,27858790,26784628
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2006,10894000,13620225
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2007,13300000,16187424
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2008,45330000,54053777
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2009,20000000,23576520
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2010,20000000,23375597
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2011,20000000,22918280
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2012,20000000,22492000
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2013,19283000,21293855
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2014,20000000,21668593
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2015,20000000,21420953
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2016,20000000,21232889
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2017,20000000,20862629
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2018,20000000,20387962
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2019,20000000,20000000
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2020,20000000,19612836
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1946,100000,1076172
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1947,100000,970319
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1948,100000,886210
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1951,100000,825092
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1952,700000,5551622
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1953,1900000,14797369
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1954,1699000,13077996
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1955,2091000,15975126
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1956,2538000,18902217
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1957,6190000,44452579
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1958,2553000,17799777
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1959,1293000,8877337
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1960,1000000,6770620
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1961,2000,13364
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1990,180000,319288
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1991,462132,791523
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1992,1154306,1928876
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1993,547100,893247
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1994,577965,923528
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1995,873563,1366735
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1996,2512258,3858099
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1997,565257,852929
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1998,409000,609543
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1999,744453,1095397
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2000,4339818,6257129
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2001,3594200,5062671
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2002,8067270,11183988
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2003,7496098,10205947
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2004,9338495,12416732
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2005,15284973,19721755
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2006,17526117,21912027
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2007,12092961,14718338
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2008,33897650,40421261
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2009,20346657,23985168
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2010,14860354,17368482
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2011,13932182,15965082
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2012,11760600,13225967
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2013,13119960,14488127
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2014,6457403,6996138
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2015,5777426,6187895
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2016,14106193,14975763
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2017,14205356,14818054
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2018,11895778,12126540
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2019,14850542,14850542
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2020,6808897,6677088
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2021,150658,144849
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2001,3764717,5302858
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2002,5150787,7140742
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2003,7987106,10874456
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2004,8200969,10904247
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2005,8529145,11004909
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2006,15000659,18754575
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2007,11539932,14045242
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2008,12539173,14952337
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2009,18538548,21853714
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2010,17810636,20816710
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2011,13094528,15005200
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2012,13925981,15661158
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2013,10591872,11696401
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2014,11639100,12610140
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2015,13150169,14084463
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2016,11067457,11749704
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2017,6302897,6574751
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2018,12294324,12532803
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2019,12859985,12859985
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2020,10060567,9865808
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2021,6523785,6272246
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2008,45700000,54494984
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2009,20000000,23576520
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2010,20000000,23375597
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2011,20000000,22918280
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,20000000,22492000
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,15000000,16564218
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,15000000,16251445
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,20000000,21420952
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,20000000,21232889
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,15000000,15646972
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,10000000,10000000
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,6000000,5883851
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,10000000,9614431
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,20000000,18850151
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2008,45330000,54053777
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2009,20000000,23576520
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2010,20000000,23375598
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2011,20000000,22918280
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2012,20000000,22492000
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2013,19283000,21293855
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2014,20000000,21668593
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2015,20000000,21420952
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2016,20000000,21232890
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2017,20000000,20862629
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2018,20000000,20387962
CUB,Cuba,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2019,20000000,20000000
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2011,22603000,25901094
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2012,21690000,24392574
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2013,42370,46788
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2015,18203,19496
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2019,94874,94874
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2020,200000,196128
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2011,22603000,25901094
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2012,21690000,24392574
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2013,42370,46788
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2015,18203,19496
CUW,Curacao,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2020,19173,18802
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2004,244000,324429
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2005,244000,314826
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2006,51000,63763
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2008,2000,2385
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2009,2000,2358
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2013,20000,22086
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2004,244000,324429
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2005,244000,314826
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2006,51000,63763
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2008,2000,2385
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2009,2000,2358
CYM,Cayman Islands,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2013,20000,22086
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2006,20150000,25192541
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2007,18074000,21997857
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2008,10911000,13010827
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2009,11000000,12967086
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2010,11000000,12856579
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2011,8862000,10155090
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2012,3500000,3936100
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2013,2925000,3230023
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,1,Appropriated and Planned,2015,250000,267762
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1961,8201000,54800027
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1962,7501000,49621321
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1963,1600000,10461394
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1964,1500000,9683697
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1965,101000,640997
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1966,300000,1863978
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1967,1001000,6036057
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1968,100000,582694
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1971,1200000,6040824
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1972,4300000,20665726
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1973,2100000,9671007
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1974,1100000,4728823
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1975,25900000,100925641
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1976,10000000,36430191
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1976tq,20000000,70729560
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1977,17500000,59457704
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1978,15760000,50166136
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1979,16504000,48612882
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1980,15240000,41288614
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1981,14000000,34534766
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1982,15000000,34595980
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1983,15000000,33147966
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1984,15000000,32003415
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1985,15000000,30969341
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1986,14355000,28988388
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1987,15000000,29625922
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1988,10000000,19132358
CYP,Cyprus,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1989,20000000,36775670
