country,state,county,lat,lng,type,measure,beds,population,year,source,source_url
US,IL,clark,40.633125,-89.398528,ICU,1000HAB,0.0,15924,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,clay,40.633125,-89.398528,ICU,1000HAB,1.343986,13393,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,clinton,40.633125,-89.398528,ICU,1000HAB,0.10627,37640,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,coles,40.633125,-89.398528,ACUTE,1000HAB,2.245908,52540,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,coles,40.633125,-89.398528,ICU,1000HAB,0.171298,52540,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,cook,40.633125,-89.398528,ACUTE,1000HAB,3.093419,5238541,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,cook,40.633125,-89.398528,ICU,1000HAB,0.306574,5238541,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,cook,40.633125,-89.398528,OTHER,1000HAB,0.272977,5238541,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,cook,40.633125,-89.398528,PSYCHIATRIC,1000HAB,0.171422,5238541,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,crawford,40.633125,-89.398528,ICU,1000HAB,3.278859,19214,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,cumberland,40.633125,-89.398528,ICU,1000HAB,0.0,10899,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,de witt,40.633125,-89.398528,ICU,1000HAB,1.5455,16176,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,dekalb,40.633125,-89.398528,ACUTE,1000HAB,0.938041,104473,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,dekalb,40.633125,-89.398528,ICU,1000HAB,0.229724,104473,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,dekalb,40.633125,-89.398528,OTHER,1000HAB,0.660458,104473,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,douglas,40.633125,-89.398528,ICU,1000HAB,0.0,19830,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,dupage,40.633125,-89.398528,ACUTE,1000HAB,1.880179,931826,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,dupage,40.633125,-89.398528,ICU,1000HAB,0.275803,931826,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,dupage,40.633125,-89.398528,OTHER,1000HAB,0.137365,931826,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,edgar,40.633125,-89.398528,ICU,1000HAB,1.420212,17603,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,edwards,40.633125,-89.398528,ICU,1000HAB,0.0,6570,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,effingham,40.633125,-89.398528,ACUTE,1000HAB,4.273504,34164,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,effingham,40.633125,-89.398528,ICU,1000HAB,0.292706,34164,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,fayette,40.633125,-89.398528,ICU,1000HAB,5.00455,21980,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,ford,40.633125,-89.398528,ICU,1000HAB,4.974016,13470,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,franklin,40.633125,-89.398528,ICU,1000HAB,0.6361,39302,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,fulton,40.633125,-89.398528,ACUTE,1000HAB,2.602636,35733,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,fulton,40.633125,-89.398528,ICU,1000HAB,0.139927,35733,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,gallatin,40.633125,-89.398528,ICU,1000HAB,0.0,5226,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,greene,40.633125,-89.398528,ICU,1000HAB,21.485989,13311,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,grundy,40.633125,-89.398528,ACUTE,1000HAB,1.768224,50333,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,grundy,40.633125,-89.398528,ICU,1000HAB,0.158941,50333,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,hamilton,40.633125,-89.398528,ICU,1000HAB,3.027001,8259,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,hancock,40.633125,-89.398528,ICU,1000HAB,0.985545,18264,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,hardin,40.633125,-89.398528,ICU,1000HAB,6.008171,4161,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,henderson,40.633125,-89.398528,ICU,1000HAB,0.0,6927,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,henry,40.633125,-89.398528,ICU,1000HAB,1.73216,49649,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,iroquois,40.633125,-89.398528,ACUTE,1000HAB,2.951822,28457,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,iroquois,40.633125,-89.398528,ICU,1000HAB,0.0,28457,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,jackson,40.633125,-89.398528,ACUTE,1000HAB,2.689673,59115,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,jackson,40.633125,-89.398528,ICU,1000HAB,0.422905,59115,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,jasper,40.633125,-89.398528,ICU,1000HAB,0.0,9608,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,jefferson,40.633125,-89.398528,ACUTE,1000HAB,4.875124,38358,2015,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,jefferson,40.633125,-89.398528,ICU,1000HAB,0.573544,38358,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,jersey,40.633125,-89.398528,ACUTE,1000HAB,2.205717,22215,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,jersey,40.633125,-89.398528,ICU,1000HAB,0.180059,22215,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,jo daviess,40.633125,-89.398528,ICU,1000HAB,1.133993,22046,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,johnson,40.633125,-89.398528,ICU,1000HAB,0.0,12899,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,kane,40.633125,-89.398528,ACUTE,1000HAB,2.079705,529402,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,kane,40.633125,-89.398528,ICU,1000HAB,0.194559,529402,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,kankakee,40.633125,-89.398528,ACUTE,1000HAB,4.223789,110801,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,kankakee,40.633125,-89.398528,ICU,1000HAB,0.505411,110801,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,kendall,40.633125,-89.398528,ICU,1000HAB,0.0,122933,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,knox,40.633125,-89.398528,ACUTE,1000HAB,4.068206,51374,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,knox,40.633125,-89.398528,ICU,1000HAB,0.350372,51374,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,lake,40.633125,-89.398528,ACUTE,1000HAB,1.278965,704476,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,lake,40.633125,-89.398528,ICU,1000HAB,0.153305,704476,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,lake,40.633125,-89.398528,PSYCHIATRIC,1000HAB,0.095106,704476,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,lasalle,40.633125,-89.398528,ICU,1000HAB,0.116958,111151,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,lawrence,40.633125,-89.398528,ICU,1000HAB,1.51911,16457,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,lee,40.633125,-89.398528,ACUTE,1000HAB,2.30747,34670,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,lee,40.633125,-89.398528,ICU,1000HAB,0.17306,34670,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,livingston,40.633125,-89.398528,ACUTE,1000HAB,1.140932,36812,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,livingston,40.633125,-89.398528,ICU,1000HAB,0.135825,36812,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,logan,40.633125,-89.398528,ICU,1000HAB,0.847802,29488,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,macon,40.633125,-89.398528,ACUTE,1000HAB,1.747423,107587,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,macon,40.633125,-89.398528,ICU,1000HAB,0.604162,107587,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,macoupin,40.633125,-89.398528,ICU,1000HAB,1.087903,45960,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,madison,40.633125,-89.398528,ACUTE,1000HAB,3.543075,266153,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,madison,40.633125,-89.398528,ICU,1000HAB,0.21792,266153,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,marion,40.633125,-89.398528,ACUTE,1000HAB,2.950007,38305,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,marion,40.633125,-89.398528,ICU,1000HAB,0.574338,38305,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,marshall,40.633125,-89.398528,ICU,1000HAB,0.0,11925,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,mason,40.633125,-89.398528,ICU,1000HAB,1.438435,13904,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,massac,40.633125,-89.398528,ICU,1000HAB,1.713033,14594,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,mcdonough,40.633125,-89.398528,ACUTE,1000HAB,3.006615,31597,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,mcdonough,40.633125,-89.398528,ICU,1000HAB,0.22154,31597,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,mchenry,40.633125,-89.398528,ACUTE,1000HAB,0.99986,308043,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,mchenry,40.633125,-89.398528,ICU,1000HAB,0.113621,308043,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,mclean,40.633125,-89.398528,ACUTE,1000HAB,1.154528,173231,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,mclean,40.633125,-89.398528,ICU,1000HAB,0.173179,173231,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,menard,40.633125,-89.398528,ICU,1000HAB,0.0,12416,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,mercer,40.633125,-89.398528,ICU,1000HAB,1.392934,15794,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,monroe,40.633125,-89.398528,ICU,1000HAB,0.0,33739,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,montgomery,40.633125,-89.398528,ICU,1000HAB,1.713914,29173,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,morgan,40.633125,-89.398528,ACUTE,1000HAB,3.135706,34442,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,morgan,40.633125,-89.398528,ICU,1000HAB,0.261309,34442,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,moultrie,40.633125,-89.398528,ICU,1000HAB,0.0,14711,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,ogle,40.633125,-89.398528,ICU,1000HAB,0.309963,51619,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,peoria,40.633125,-89.398528,ACUTE,1000HAB,5.758951,186145,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,peoria,40.633125,-89.398528,ICU,1000HAB,0.574821,186145,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,peoria,40.633125,-89.398528,OTHER,1000HAB,0.268608,186145,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,perry,40.633125,-89.398528,ICU,1000HAB,2.329156,21467,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,piatt,40.633125,-89.398528,ICU,1000HAB,0.973651,16433,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,pike,40.633125,-89.398528,ICU,1000HAB,1.318267,15930,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,pope,40.633125,-89.398528,ICU,1000HAB,0.0,4360,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,pulaski,40.633125,-89.398528,ICU,1000HAB,0.0,5691,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,putnam,40.633125,-89.398528,ICU,1000HAB,0.0,5771,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,randolph,40.633125,-89.398528,ICU,1000HAB,5.026044,32829,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,richland,40.633125,-89.398528,ACUTE,1000HAB,5.641572,15953,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,richland,40.633125,-89.398528,ICU,1000HAB,0.501473,15953,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,rock island,40.633125,-89.398528,ACUTE,1000HAB,3.036832,146205,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,rock island,40.633125,-89.398528,ICU,1000HAB,0.396703,146205,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,saline,40.633125,-89.398528,ACUTE,1000HAB,2.988129,24430,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,saline,40.633125,-89.398528,ICU,1000HAB,1.023332,24430,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,sangamon,40.633125,-89.398528,ACUTE,1000HAB,4.57771,198134,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,sangamon,40.633125,-89.398528,ICU,1000HAB,0.499662,198134,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,sangamon,40.633125,-89.398528,OTHER,1000HAB,0.252354,198134,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,sangamon,40.633125,-89.398528,PSYCHIATRIC,1000HAB,0.444144,198134,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,schuyler,40.633125,-89.398528,ICU,1000HAB,6.405793,7181,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,scott,40.633125,-89.398528,ICU,1000HAB,0.0,5109,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,shelby,40.633125,-89.398528,ACUTE,1000HAB,1.369488,21906,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,shelby,40.633125,-89.398528,ICU,1000HAB,0.0,21906,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,st. clair,40.633125,-89.398528,ACUTE,1000HAB,3.093411,264433,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,st. clair,40.633125,-89.398528,ICU,1000HAB,0.15883,264433,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,stark,40.633125,-89.398528,ICU,1000HAB,0.0,5551,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,IL,stephenson,40.633125,-89.398528,ACUTE,1000HAB,2.181548,45839,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,IL,stephenson,40.633125,-89.398528,ICU,1000HAB,0.174524,45839,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
