featureNam,pcode,featureRef,featureAlt,featureA_1,popPlaceCl,popPlace_1,admin4Name,admin4Pcod,admin3Name,admin3Pcod,admin2Name,admin2Pcod,admin1Name,admin1Pcod,admin0Name,admin0Pcod,date,validOn,validTo,featureA_2,featureA_3,POINT_X,POINT_Y,Latitude,Longitude,,
Mabil,BM-0528,Mabil,,,6,Village,Abinajok,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.66554225500,6.75238753900,"6° 45' 8.595"" N","29° 39' 55.952"" E",,
Adol,BM-0529,Adol,,,6,Village,Adol,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.73982331300,6.75250000000,"6° 45' 9.000"" N","29° 44' 23.364"" E",,
Majok-nhom,BM-0530,Majok-nhom,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.55687394100,6.75263733600,"6° 45' 9.494"" N","29° 33' 24.746"" E",,
Abikadit,BN-0822,Abikadit,,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.55619722600,6.75286637300,"6° 45' 10.319"" N","30° 33' 22.310"" E",,
Machuor,BN-0823,Machuor,Machuor centre,,6,Village,Machuor,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.43648333300,6.75296700000,"6° 45' 10.681"" N","30° 26' 11.340"" E",,
Rum-nyiel,BM-0531,Rum-nyiel,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.54840727400,6.75340433600,"6° 45' 12.256"" N","29° 32' 54.266"" E",,
Anguon,BN-0824,Anguon,,,6,Village,Alel,,Tit Agau,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.51806890700,6.75356868800,"6° 45' 12.847"" N","30° 31' 5.048"" E",,
Adol,BM-0532,Adol,,,6,Village,Patiir,,Cuei - Cok,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.75245000000,6.75443300000,"6° 45' 15.959"" N","29° 45' 8.820"" E",,
Dhionh,BN-0825,Dhionh,,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.39766359100,6.75458997800,"6° 45' 16.524"" N","30° 23' 51.589"" E",,
Tinalal,BN-0826,Tinalal,,,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.06695000000,6.75528300000,"6° 45' 19.019"" N","30° 4' 1.020"" E",,
Pan-ngap,BM-0533,Pan-ngap,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.56309060700,6.75535433600,"6° 45' 19.276"" N","29° 33' 47.126"" E",,
Mabic,BM-0534,Mabic,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.64432394100,6.75535433600,"6° 45' 19.276"" N","29° 38' 39.566"" E",,
Pagong,BN-0827,Pagong,,,6,Village,Alel,,Tit Agau,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.49586763100,6.75588202800,"6° 45' 21.175"" N","30° 29' 45.123"" E",,
Amethmajong,BM-0535,Amethmajong,,,6,Village,Biling_Cok,,Cuei - Cok,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.79371666700,6.75608300000,"6° 45' 21.899"" N","29° 47' 37.380"" E",,
Tienguot,BM-0536,Tienguot,,,6,Village,Adol,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.71331666700,6.75610000000,"6° 45' 21.960"" N","29° 42' 47.940"" E",,
Mangar-cok,BM-0537,Mangar-cok,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.63512394100,6.75617033600,"6° 45' 22.213"" N","29° 38' 6.446"" E",,
Bun_agany,BN-0828,Bun_agany,,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.57756676900,6.75235278500,"6° 45' 8.470"" N","30° 34' 39.240"" E",,
Bunachok,BN-0829,Bunachok,,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.62348905800,6.75636734300,"6° 45' 22.922"" N","30° 37' 24.561"" E",,
Thiek Anai Rot,BN-0830,Thiek Anai Rot,Thiek-aneirot,,6,Village,"Mamer
Mamer",,Adior,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.66953333300,6.75643300000,"6° 45' 23.159"" N","30° 40' 10.320"" E",,
Mabuoi,BM-0538,Mabuoi,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.57159060700,6.75675433600,"6° 45' 24.316"" N","29° 34' 17.726"" E",,
Nyin Ding,BN-0831,Nyin Ding,,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.37226359100,6.75710697800,"6° 45' 25.585"" N","30° 22' 20.149"" E",,
Tinapel,BN-0832,Tinapel,,,6,Village,Machuor,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.45420000000,6.75790000000,"6° 45' 28.440"" N","30° 27' 15.120"" E",,
Adul-dul,BM-0539,Adul-dul,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.55604060700,6.75802033600,"6° 45' 28.873"" N","29° 33' 21.746"" E",,
Meenakol,BM-0540,Meenakol,Mayenatol,,6,Village,Abinajok,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.67129225500,6.75810353900,"6° 45' 29.173"" N","29° 40' 16.652"" E",,
Wun Ayiel,BN-0833,Wun Ayiel,Awulaweer,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.56820572500,6.75830034300,"6° 45' 29.881"" N","30° 34' 5.541"" E",,
Malek Jok,BN-0834,Malek Jok,,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.54420369700,6.75843966600,"6° 45' 30.383"" N","30° 32' 39.133"" E",,
Malual Bol,BN-0835,Malual Bol,,,6,Village,Machuor,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.46111666700,6.75855000000,"6° 45' 30.780"" N","30° 27' 40.020"" E",,
Colocok,BM-0541,Colocok,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.53639060700,6.75997033600,"6° 45' 35.893"" N","29° 32' 11.006"" E",,
Alel Three,BN-0836,Alel Three,,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.55021632100,6.76007263600,"6° 45' 36.261"" N","30° 33' 0.779"" E",,
Pulojok,BM-0542,Pulojok,,,6,Village,Patiir,,Cuei - Cok,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.75564519200,6.76059079500,"6° 45' 38.127"" N","29° 45' 20.323"" E",,
Akan Chok,BM-0543,Akan Chok,,,6,Village,Biling_Cok,,Cuei - Cok,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.78990000000,6.76060000000,"6° 45' 38.160"" N","29° 47' 23.640"" E",,
Parathickar,BM-0544,Parathickar,,,6,Village,Adol,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.73988333300,6.76076700000,"6° 45' 38.761"" N","29° 44' 23.580"" E",,
Adiong,BN-0837,Adiong,,,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.10433333300,6.76146700000,"6° 45' 41.281"" N","30° 6' 15.600"" E",,
Manyin Weth,BN-0838,Manyin Weth,Manyinweth,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.40934692400,6.76165697800,"6° 45' 41.965"" N","30° 24' 33.649"" E",,
Malek Nhom Two,BM-0545,Malek Nhom Two,Malek,,6,Village,Abinajok,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.68905892200,6.76248753900,"6° 45' 44.955"" N","29° 41' 20.612"" E",,
Pul Mageer,BN-0839,Pul Mageer,,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.59813260100,6.76254852200,"6° 45' 45.175"" N","30° 35' 53.277"" E",,
Alel,BN-0840,Alel,,,6,Village,Alel,,Tit Agau,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.51061994400,6.76376539700,"6° 45' 49.555"" N","30° 30' 38.232"" E",,
Mayom Luok,BN-0841,Mayom Luok,,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.58425634500,6.76410743700,"6° 45' 50.787"" N","30° 35' 3.323"" E",,
Burakon,BN-0842,Burakon,,,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.08695000000,6.76425000000,"6° 45' 51.300"" N","30° 5' 13.020"" E",,
Tompiu,BN-0843,Tompiu,,,6,Village,Machuor,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.45753333300,6.76436700000,"6° 45' 51.721"" N","30° 27' 27.120"" E",,
Bun-achak,BN-0844,Bun-achak,,,6,Village,Alel,,Tit Agau,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.53302222700,6.76439376600,"6° 45' 51.818"" N","30° 31' 58.880"" E",,
Agangrial,BN-0845,Agangrial,Aganggrial,,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.09775000000,6.76508300000,"6° 45' 54.299"" N","30° 5' 51.900"" E",,
Adhel Muoth,BN-0846,Adhel Muoth,,,6,Village,Machuor,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.45418333300,6.76566700000,"6° 45' 56.401"" N","30° 27' 15.060"" E",,
Akottok,BM-0546,Akottok,,,6,Village,GULMAR,,Bargel,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.48208004000,6.76512698700,"6° 45' 54.457"" N","29° 28' 55.488"" E",,
Gujji,BM-0547,Gujji,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.55482394100,6.76672033600,"6° 46' 0.193"" N","29° 33' 17.366"" E",,
Anguenek,BN-0847,Anguenek,,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.55788298800,6.76692354700,"6° 46' 0.925"" N","30° 33' 28.379"" E",,
Paloich,BN-0848,Paloich,Poloich,Paloc Centre,6,Village,,,,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,Tuet,,30.10194444000,6.76722222000,"6° 46' 2.000"" N","30° 6' 7.000"" E",,
Madol,BN-0849,Madol,,,6,Village,Ayiem,,Adior,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.72426666700,6.76768300000,"6° 46' 3.659"" N","30° 43' 27.360"" E",,
Ajakdit,BN-0850,Ajakdit,,,6,Village,Machuor,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.43536666700,6.76823300000,"6° 46' 5.639"" N","30° 26' 7.320"" E",,
Chapul,BM-0548,Chapul,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.62899060700,6.76877033600,"6° 46' 7.573"" N","29° 37' 44.366"" E",,
Wunabyei,BN-0851,Wunabyei,Wunabei,,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.09876666700,6.76911700000,"6° 46' 8.821"" N","30° 5' 55.560"" E",,
Abikadit,BN-0852,Abikadit,Abik-adit,,6,Village,Machuor,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.42061666700,6.77041700000,"6° 46' 13.501"" N","30° 25' 14.220"" E",,
Ajak,BN-0853,Ajak,,,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.10333333300,6.77048300000,"6° 46' 13.739"" N","30° 6' 12.000"" E",,
Cuei-adukan,BM-0549,Cuei-adukan,Cuei Adukan,,6,Village,Adol,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.71370000000,6.77110000000,"6° 46' 15.960"" N","29° 42' 49.320"" E",,
Matar,BN-0854,Matar,,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.39909692400,6.77145697800,"6° 46' 17.245"" N","30° 23' 56.749"" E",,
Rual Agot,BN-0855,Rual Agot,,,6,Village,Alel,,Tit Agau,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.49825336200,6.77165000000,"6° 46' 17.940"" N","30° 29' 53.712"" E",,
Awuol-awar,BN-0856,Awuol-awar,,,6,Village,Alel,,Tit Agau,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.54421700700,6.77258030500,"6° 46' 21.289"" N","30° 32' 39.181"" E",,
Kuel Ajaak,BN-0857,Kuel Ajaak,,,6,Village,Bun_Agany,,Lekakudu,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.56863089600,6.77375191000,"6° 46' 25.507"" N","30° 34' 7.071"" E",,
Liether,BM-0550,Liether,,,6,Village,Adol,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.75450920400,6.77382837600,"6° 46' 25.782"" N","29° 45' 16.233"" E",,
Athion,BN-0858,Athion,,,6,Village,"Mamer
Mamer",,Adior,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.67044873400,6.77411920100,"6° 46' 26.829"" N","30° 40' 13.615"" E",,
Mathiange Dhie,BM-0551,Mathiange Dhie,,,6,Village,Abinajok,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.64889225500,6.77502053900,"6° 46' 30.074"" N","29° 38' 56.012"" E",,
Manguen,BN-0859,Manguen,,,6,Village,Ayiem,,Adior,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.72638333300,6.77510000000,"6° 46' 30.360"" N","30° 43' 34.980"" E",,
Mabor Ameth,BN-0860,Mabor Ameth,Mabor-Ameth,,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.10670000000,6.77543300000,"6° 46' 31.559"" N","30° 6' 24.120"" E",,
Alom,BN-0861,Alom,,,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.09358333300,6.77590000000,"6° 46' 33.240"" N","30° 5' 36.900"" E",,
Machcok,BM-0552,Machcok,,,6,Village,Biling_Cok,,Cuei - Cok,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.77698333300,6.77611700000,"6° 46' 34.021"" N","29° 46' 37.140"" E",,
Mathiang-dhiei,BM-0553,Mathiang-dhiei,MATHIANGDHIEI,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.64150727400,6.77625433600,"6° 46' 34.516"" N","29° 38' 29.426"" E",,
Mathiang,BN-0862,Mathiang,,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.38521839200,6.77686071200,"6° 46' 36.699"" N","30° 23' 6.786"" E",,
War Makur,BM-0554,War Makur,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.55325727400,6.77837033600,"6° 46' 42.133"" N","29° 33' 11.726"" E",,
Muoubik,BM-0555,Muoubik,,,6,Village,Adol,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.72966666700,6.77885000000,"6° 46' 43.860"" N","29° 43' 46.800"" E",,
Acieng Cier,BN-0863,Acieng Cier,,,6,Village,Ayiem,,Adior,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.73308333300,6.77886700000,"6° 46' 43.921"" N","30° 43' 59.100"" E",,
Makuei,BM-0556,Makuei,,,6,Village,Adol,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.72036666700,6.77961700000,"6° 46' 46.621"" N","29° 43' 13.320"" E",,
Rogga,BM-0557,Rogga,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.63275727400,6.78045433600,"6° 46' 49.636"" N","29° 37' 57.926"" E",,
Mangar,BM-0558,Mangar,,,6,Village,Biling_Cok,,Cuei - Cok,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.76945000000,6.78135000000,"6° 46' 52.860"" N","29° 46' 10.020"" E",,
Dimjo,BN-0864,Dimjo,Dimjik,DIMJOK,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.10011666700,6.78155000000,"6° 46' 53.580"" N","30° 6' 0.420"" E",,
Kuc,BN-0865,Kuc,Kush,,6,Village,Ayiem,,Adior,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.72226666700,6.78211700000,"6° 46' 55.621"" N","30° 43' 20.160"" E",,
Tiom-col,BM-0559,Tiom-col,,,6,Village,Colocok,,Matangai,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.62815727400,6.78440433600,"6° 47' 3.856"" N","29° 37' 41.366"" E",,
Kotic,BM-0560,Kotic,Kotic1,Awelpiny,6,Village,Muopeer,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.71670000000,6.78445000000,"6° 47' 4.020"" N","29° 43' 0.120"" E",,
Pakciek,BN-0866,Pakciek,Pokcok,,6,Village,Ayiem,,Adior,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.71238333300,6.78571700000,"6° 47' 8.581"" N","30° 42' 44.580"" E",,
Panapac,BN-0867,Panapac,,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.36734640300,6.78578652000,"6° 47' 8.831"" N","30° 22' 2.447"" E",,
Malou,BN-0868,Malou,,,6,Village,Pagan,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.10315000000,6.78633300000,"6° 47' 10.799"" N","30° 6' 11.340"" E",,
Mangar,BM-0561,Mangar,,,6,Village,Akol Jal,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.73167748700,6.78655429200,"6° 47' 11.595"" N","29° 43' 54.039"" E",,
Wuitit,BN-0869,Wuitit,Wun-tiit,,6,Village,Ayiem,,Adior,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.71836666700,6.78686700000,"6° 47' 12.721"" N","30° 43' 6.120"" E",,
Rom,BN-0870,Rom,,,6,Village,Golkou,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.09321666700,6.78800000000,"6° 47' 16.800"" N","30° 5' 35.580"" E",,
Chuom Malou,BM-0562,Chuom Malou,,,6,Village,Akol Jal,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.77192436100,6.78819847500,"6° 47' 17.515"" N","29° 46' 18.928"" E",,
Tayau,BM-0563,Tayau,,,8,Town Area,Akuac Two,,Rumbek Town,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.68625000000,6.78913300000,"6° 47' 20.879"" N","29° 41' 10.500"" E",,
Gutrial,BM-0564,Gutrial,,,6,Village,Akol Jal,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.72569415300,6.78928729200,"6° 47' 21.434"" N","29° 43' 32.499"" E",,
Jele,BM-0565,Jele,,,6,Village,Akol Jal,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.76534354800,6.78957444600,"6° 47' 22.468"" N","29° 45' 55.237"" E",,
Akuac Two,BM-0566,Akuac Two,Akuach,,8,Town Area,Akuac Two,,Rumbek Town,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.67943333300,6.79040000000,"6° 47' 25.440"" N","29° 40' 45.960"" E",,
Pultit,BN-0871,Pultit,,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.37764748100,6.79150848300,"6° 47' 29.431"" N","30° 22' 39.531"" E",,
Jakder,BN-0872,Jakder,,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.39256218500,6.79183508000,"6° 47' 30.606"" N","30° 23' 33.224"" E",,
Waracien,BM-0567,Waracien,,,6,Village,MAJAK,,Malengagok,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.68402790000,6.79228380000,"6° 47' 32.222"" N","29° 41' 2.500"" E",,
Wunakan,BM-0568,Wunakan,,,6,Village,Biling_Cok,,Cuei - Cok,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.78208333300,6.79418300000,"6° 47' 39.059"" N","29° 46' 55.500"" E",,
Aliet,BN-0873,Aliet,,,6,Village,Pagan,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.12846575200,6.79427429900,"6° 47' 39.387"" N","30° 7' 42.477"" E",,
Akuac One,BM-0569,Akuac One,,,8,Town Area,Akuac Two,,Rumbek Town,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.69045000000,6.79440000000,"6° 47' 39.840"" N","29° 41' 25.620"" E",,
Malek,BN-0874,Malek,,,6,Village,Pagan,,Paloc,,Rumbek East,SS8405,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.10043333300,6.79445000000,"6° 47' 40.020"" N","30° 6' 1.560"" E",,
Muopeer,BM-0570,Muopeer,,,6,Village,Muopeer,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.71090000000,6.79493300000,"6° 47' 41.759"" N","29° 42' 39.240"" E",,
Lool Yor,BM-0571,Lool Yor,,,6,Village,Akol Jal,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.72987748700,6.79543729200,"6° 47' 43.574"" N","29° 43' 47.559"" E",,
Aluel Bouc,BM-0572,Aluel Bouc,,,6,Village,Akol Jal,,Jiir,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.77244415300,6.79620429200,"6° 47' 46.335"" N","29° 46' 20.799"" E",,
Adior,BN-0875,Adior,,,6,Village,,,Adior,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.70142752800,6.80545303400,"6° 48' 19.631"" N","30° 42' 5.139"" E",,
Nhiar Amou,BN-0876,Nhiar Amou,,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.41855623800,6.79883705900,"6° 47' 55.813"" N","30° 25' 6.802"" E",,
Panalier,BN-0877,Panalier,,,6,Village,Pajot,,Pagarou,,Yirol East,SS8407,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,30.36257818700,6.79900119200,"6° 47' 56.404"" N","30° 21' 45.281"" E",,
Malual Bab,BM-0573,Malual Bab,Malualbab,,8,Town Area,Malakia,,Rumbek Town,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.67231666700,6.79931700000,"6° 47' 57.541"" N","29° 40' 20.340"" E",,
Athonic,BM-0574,Athonic,,,6,Village,Muopeer,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.70891666700,6.79948300000,"6° 47' 58.139"" N","29° 42' 32.100"" E",,
Atiit,BM-0575,Atiit,,,6,Village,Muopeer,,Amongpiny,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.71866666700,6.79976700000,"6° 47' 59.161"" N","29° 43' 7.200"" E",,
Liet-hier,BM-0576,Liet-hier,,,8,Town Area,Akuac Two,,Rumbek Town,,Rumbek Centre,SS8403,Lakes,SS84,South Sudan,SS,12/2/2015,2/2/2016,,,,29.69275848100,6.80011352000,"6° 48' 0.409"" N","29° 41' 33.931"" E",,
